survey_id,date,site,zone,plot,tree_number,tree_code,trunk_number,genus,spp,dbh_mm,health,alive,old_tag,standing,notes
April_2025,4/29/2025,BRNV,M,M0,484,M0_484_Nys,1,Nys,syl,47,3,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M0,485,M0_485_Nys,1,Nys,syl,234,6,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M0,486,M0_486_Nys,1,Nys,syl,107,0,FALSE,,1,2nd stem dead
April_2025,4/29/2025,BRNV,M,M0,498,M0_498_Nys,1,Nys,syl,,,FALSE,,,missing w last census - DNF
April_2025,4/29/2025,BRNV,M,M0,500,M0_500_Nys,1,Nys,syl,123,8,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M0,513,M0_513_Ile,1,Ile,opa,,,FALSE,,,DNF
April_2025,4/29/2025,BRNV,M,M0,514,M0_514_Pin,1,Pin,tae,355,5,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M0,515,M0_515_Pin,1,Pin,tae,298,0,FALSE,,1,
April_2025,4/29/2025,BRNV,M,M0,520,M0_520_Nys,1,Nys,syl,,,FALSE,,,DNF
April_2025,4/29/2025,BRNV,M,M0,576,M0_576_Pin,1,Pin,tae,309,0,FALSE,,1,
April_2025,4/29/2025,BRNV,M,M0,577,M0_577_Jun,1,Jun,vir,118,0,FALSE,,1,
April_2025,4/29/2025,BRNV,M,M0,578,M0_578_Nys,1,Nys,syl,97,0,FALSE,,1,
April_2025,4/29/2025,BRNV,M,M0,579,M0_579_Nys,1,Nys,syl,104,8,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M0,580,M0_580_Nys,1,Nys,syl,76,3,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M0,581,M0_581_Nys,1,Nys,syl,42,2,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M0,582,M0_582_Pin,1,Pin,tae,181,0,FALSE,,1,
April_2025,4/29/2025,BRNV,M,M0,583,M0_583_Uni,1,Uni,spp,,,FALSE,,,DNF
April_2025,4/29/2025,BRNV,M,M0,584,M0_584_Pin,1,Pin,tae,495,4,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M0,585,M0_585_Jun,1,Jun,vir,57,0,FALSE,,1,
April_2025,4/29/2025,BRNV,M,M0,586,M0_586_Jun,1,Jun,vir,,,FALSE,,,DNF
April_2025,4/29/2025,BRNV,M,M0,587,M0_587_Jun,1,Jun,vir,81,0,FALSE,,1,
April_2025,4/29/2025,BRNV,M,M0,588,M0_588_Uni,1,Uni,spp,,,FALSE,,,DNF
April_2025,4/29/2025,BRNV,M,M0,801,M0_801_Pin,1,Pin,tae,399,4,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M0,802,M0_802_Nys,1,Nys,syl,,0,FALSE,,1,
April_2025,4/29/2025,BRNV,M,M0,803,M0_803_Nys,1,Nys,syl,162,5,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M0,803,M0_803_Uni,2,Uni,spp,104,0,FALSE,,1,delta to Nys
April_2025,4/29/2025,BRNV,M,M0,804,M0_804_Nys,1,Nys,syl,36,1,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M0,805,M0_805_Ile,1,Ile,opa,,,FALSE,,,DNF
April_2025,4/29/2025,BRNV,M,M0,806,M0_806_Ile,1,Ile,opa,87,9,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M0,807,M0_807_Pin,1,Pin,tae,436,6,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M0,808,M0_808_Nys,1,Nys,syl,146,0,FALSE,,1,
April_2025,4/29/2025,BRNV,M,M0,809,M0_809_Jun,1,Jun,vir,95,0,FALSE,,1,
April_2025,4/29/2025,BRNV,M,M0,810,M0_810_Pin,1,Pin,tae,407,5,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M0,811,M0_811_Pin,1,Pin,tae,423,5,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M0,812,M0_812_Ile,1,Ile,opa,109,8,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M0,814,M0_814_Pin,1,Pin,tae,157,0,FALSE,,1,
April_2025,4/29/2025,BRNV,M,M0,815,M0_815_Pin,1,Pin,tae,248,3,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M0,816,M0_816_Pin,1,Pin,tae,97,0,FALSE,,1,
April_2025,4/29/2025,BRNV,M,M0,817,M0_817_Nys,1,Nys,syl,112,7,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M0,817,M0_817_Nys,2,Nys,syl,79,8,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M0,818,M0_818_Nys,1,Nys,syl,168,8,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M0,819,M0_819_Nys,1,Nys,syl,99,8,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M0,820,M0_820_Nys,1,Nys,syl,178,8,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M0,821,M0_821_Nys,1,Nys,syl,116,6,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M0,822,M0_822_Uni,1,Uni,spp,87,0,FALSE,,1,
April_2025,4/29/2025,BRNV,M,M0,823,M0_823_Pin,1,Pin,tae,326,3,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M0,824,M0_824_Pin,1,Pin,tae,288,2,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M0,825,M0_825_Pin,1,Pin,tae,480,5,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M0,826,M0_826_Pin,1,Pin,tae,80,2,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M0,827,M0_827_Pin,1,Pin,tae,355,4,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M0,828,M0_828_Jun,1,Jun,vir,161,6,TRUE,,1,
April_2025,4/29/2025,BRNV,M,M0,909,M0_909_Ile,1,Ile,opa,,0,FALSE,,0,leaning
April_2025,4/29/2025,BRNV,M,M0,5150,M0_5150_Nys,1,Nys,syl,97,0,FALSE,,1,
April_2025,4/29/2025,BRNV,M,M0,5150,M0_5150_Nys,2,Nys,syl,63,0,FALSE,,1,
April_2025,4/29/2025,BRNV,M,M0,4862,M0_4862_Nys,1,Nys,syl,,,FALSE,,,DNF
April_2025,4/29/2025,BRNV,H,H0,99,H0_99_Uni,1,Uni,spp,,,FALSE,,,
April_2025,4/29/2025,BRNV,H,H0,255,H0_255_Pin,1,Pin,tae,358,4,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H0,256,H0_256_Nys,1,Nys,syl,79,3,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H0,257,H0_257_Nys,1,Nys,syl,155,7,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H0,257,H0_257_Nys,2,Nys,syl,78,6,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H0,258,H0_258_Pin,1,Pin,tae,435,7,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H0,259,H0_259_Nys,1,Nys,syl,28,0,FALSE,,1,
April_2025,4/29/2025,BRNV,H,H0,260,H0_260_Nys,1,Nys,syl,260,9,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H0,261,H0_261_Nys,1,Nys,syl,70,3,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H0,262,H0_262_Nys,1,Nys,syl,184,0,FALSE,,1,
April_2025,4/29/2025,BRNV,H,H0,263,H0_263_Nys,1,Nys,syl,0,0,FALSE,,0,fallen
April_2025,4/29/2025,BRNV,H,H0,264,H0_264_Pin,1,Pin,tae,254,3,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H0,265,H0_265_Nys,1,Nys,syl,130,0,FALSE,,1,
April_2025,4/29/2025,BRNV,H,H0,266,H0_266_Pin,1,Pin,tae,410,5,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H0,267,H0_267_Nys,1,Nys,syl,181,7,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H0,268,H0_268_Nys,1,Nys,syl,185,8,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H0,269,H0_269_Pin,1,Pin,tae,573,8,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H0,270,H0_270_Pin,1,Pin,tae,326,8,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H0,271,H0_271_Nys,1,Nys,syl,209,8,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H0,272,H0_272_Pin,1,Pin,tae,350,5,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H0,273,H0_273_Nys,1,Nys,syl,148,9,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H0,274,H0_274_Nys,1,Nys,syl,59,4,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H0,274,H0_274_Nys,2,Nys,syl,39,0,FALSE,,1,
April_2025,4/29/2025,BRNV,H,H0,274,H0_274_Nys,3,Nys,syl,39,0,FALSE,,1,
April_2025,4/29/2025,BRNV,H,H0,275,H0_275_Nys,1,Nys,syl,79,7,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H0,276,H0_276_Pin,1,Pin,tae,557,9,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H0,277,H0_277_Nys,1,Nys,syl,28,0,FALSE,,1,
April_2025,4/29/2025,BRNV,H,H0,278,H0_278_Nys,1,Nys,syl,46,0,FALSE,,1,
April_2025,4/29/2025,BRNV,H,H0,279,H0_279_Pin,1,Pin,tae,548,7,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H0,280,H0_280_Pin,1,Pin,tae,362,6,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H0,281,H0_281_Nys,1,Nys,syl,54,7,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H0,281,H0_281_Nys,2,Nys,syl,49,0,FALSE,,1,
April_2025,4/29/2025,BRNV,H,H0,282,H0_282_Nys,1,Nys,syl,158,8,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H0,283,H0_283_Ace,1,Ace,rub,240,10,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H0,284,H0_284_Uni,1,Uni,spp,,,FALSE,,,
April_2025,4/29/2025,BRNV,H,H0,285,H0_285_Nys,1,Nys,syl,313,9,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H0,286,H0_286_Pin,1,Pin,tae,308,5,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H0,287,H0_287_Nys,1,Nys,syl,218,9,TRUE,,,
April_2025,4/29/2025,BRNV,H,H0,288,H0_288_Nys,1,Nys,syl,184,10,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H0,289,H0_289_Pin,1,Pin,tae,557,8,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H0,290,H0_290_Pin,1,Pin,tae,509,7,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H0,291,H0_291_Liq,1,Liq,sty,238,7,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H0,292,H0_292_Ile,1,Ile,opa,175,9,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H0,293,H0_293_Liq,1,Liq,sty,131,4,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H0,294,H0_294_Ile,1,Ile,opa,110,9,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H0,295,H0_295_Ile,1,Ile,opa,124,9,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H0,296,H0_296_Pin,1,Pin,tae,279,4,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H0,297,H0_297_Liq,1,Liq,sty,214,10,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H0,298,H0_298_Ace,1,Ace,spp,132,7,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H0,299,H0_299_Ace,1,Ace,pen,151,7,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H0,300,H0_300_Pin,1,Pin,tae,261,6,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H0,5840,H0_5840_Ile,1,Ile,opa,86,9,TRUE,,1,
April_2025,4/29/2025,BRNV,H,H0,5841,H0_5841_Nys,1,Nys,syl,101,10,TRUE,,1,knot@dbh
April_2025,4/29/2025,BRNV,H,H0,5269,H0_5269_Pin,1,Pin,tae,26,5,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R1,930,R1_930_Ace,1,Ace,rub,256,8,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R1,932,R1_932_Ile,1,Ile,opa,127,9,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R1,935,R1_935_Pin,1,Pin,tae,665,7,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R1,936,R1_936_Ile,1,Ile,opa,131,9,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R1,937,R1_937_Ace,1,Ace,rub,438,10,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R1,938,R1_938_Ile,1,Ile,opa,212,10,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R1,938,R1_938_Ile,2,Ile,opa,219,10,TRUE,,1,larger than tagged stem
April_2025,4/29/2025,BRNV,R,R1,938,R1_938_Ile,3,Ile,opa,55,4,TRUE,,1,bent by fallen log
April_2025,4/29/2025,BRNV,R,R1,939,R1_939_Ace,1,Ace,rub,138,6,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R1,940,R1_940_Ile,1,Ile,opa,64,3,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R1,941,R1_941_Ile,1,Ile,opa,136,10,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R1,942,R1_942_Liq,1,Liq,sty,173,7,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R1,943,R1_943_Ile,1,Ile,opa,77,8,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R1,944,R1_944_Ace,1,Ace,rub,149,10,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R1,945,R1_945_Ile,1,Ile,opa,94,9,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R1,946,R1_946_Ace,1,Ace,rub,99,7,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R1,947,R1_947_Liq,1,Liq,sty,215,9,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R1,948,R1_948_Ile,1,Ile,opa,102,9,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R1,949,R1_949_Liq,1,Liq,sty,451,7,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R1,950,R1_950_Uni,1,Uni,spp,,,FALSE,,,fallen log crushing Ilex near 939? (did not find tag)
April_2025,4/29/2025,BRNV,R,R1,951,R1_951_Liq,1,Liq,sty,209,5,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R1,952,R1_952_Ace,1,Ace,rub,154,9,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R1,953,R1_953_Ile,1,Ile,opa,156,8,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R1,954,R1_954_Pin,1,Pin,tae,642,8,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R1,955,R1_955_Ile,1,Ile,opa,141,10,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R1,956,R1_956_Pin,1,Pin,tae,458,7,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R1,957,R1_957_Ile,1,Ile,opa,143,10,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R1,958,R1_958_Ile,1,Ile,opa,76,7,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R1,958,R1_958_Ile,2,Ile,opa,44,4,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R1,959,R1_959_Ile,1,Ile,opa,109,9,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R1,960,R1_960_Ace,1,Ace,rub,182,9,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R1,961,R1_961_Ace,1,Ace,rub,157,5,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R1,962,R1_962_Liq,1,Liq,sty,325,6,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R1,963,R1_963_Uni,1,Uni,spp,70,0,FALSE,,1,
April_2025,4/29/2025,BRNV,R,R1,983,R1_983_Ile,1,Ile,opa,103,3,TRUE,,1,broken
April_2025,4/29/2025,BRNV,R,R1,984,R1_984_Ace,1,Ace,rub,170,8,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R1,5298,R1_5298_Que,1,Que,bic,302,5,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R1,960,R1_960_Ace,2,Ace,rub,170,8,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R1,929,R1_929_Ace,1,Ace,rub,430,10,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R1,929,R1_929_Ace,2,Ace,rub,203,10,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R1,948,R1_948_Ile,2,Ile,opa,43,3,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,601,R2_601_Ile,1,Ile,opa,188,10,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,602,R2_602_Car,1,Car,tom,82,7,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,603,R2_603_Car,1,Car,tom,100,5,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,604,R2_604_Ile,1,Ile,opa,96,7,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,605,R2_605_Uni,1,Uni,spp,131,0,FALSE,,1,
April_2025,4/29/2025,BRNV,R,R2,605,R2_605_Uni,2,Uni,spp,113,0,FALSE,,1,
April_2025,4/29/2025,BRNV,R,R2,606,R2_606_Ile,1,Ile,opa,127,9,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,607,R2_607_Liq,1,Liq,sty,312,7,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,608,R2_608_Ile,1,Ile,opa,94,7,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,609,R2_609_Pin,1,Pin,tae,621,9,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,610,R2_610_Ace,1,Ace,rub,353,3,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,611,R2_611_Ile,1,Ile,opa,143,10,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,612,R2_612_Ile,1,Ile,opa,197,9,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,612,R2_612_Ile,2,Ile,opa,50,7,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,613,R2_613_Ace,1,Ace,rub,323,7,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,614,R2_614_Uni,1,Uni,spp,109,0,FALSE,,1,
April_2025,4/29/2025,BRNV,R,R2,615,R2_615_Ile,1,Ile,opa,111,9,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,616,R2_616_Ile,1,Ile,opa,84,7,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,617,R2_617_Ile,1,Ile,opa,76,5,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,618,R2_618_Ile,1,Ile,opa,159,10,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,619,R2_619_Pin,1,Pin,tae,534,6,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,620,R2_620_Pin,1,Pin,tae,504,7,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,621,R2_621_Ile,1,Ile,opa,58,5,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,622,R2_622_Ile,1,Ile,opa,65,5,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,623,R2_623_Nys,1,Nys,syl,127,5,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,623,R2_623_Nys,2,Nys,syl,45,0,FALSE,,1,
April_2025,4/29/2025,BRNV,R,R2,624,R2_624_Ile,1,Ile,opa,164,10,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,625,R2_625_Ile,1,Ile,opa,57,7,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,626,R2_626_Ile,1,Ile,opa,169,9,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,626,R2_626_Ile,2,Ile,opa,61,4,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,627,R2_627_Uni,1,Uni,spp,,,FALSE,,,dead fallen ilex
April_2025,4/29/2025,BRNV,R,R2,628,R2_628_Pin,1,Pin,tae,56,0,FALSE,,1,
April_2025,4/29/2025,BRNV,R,R2,629,R2_629_Pin,1,Pin,tae,491,7,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,630,R2_630_Ile,1,Ile,opa,27,5,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,631,R2_631_Ile,1,Ile,opa,49,6,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,632,R2_632_Mor,1,Mor,cer,90,3,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,632,R2_632_Mor,2,Mor,cer,57,0,FALSE,,1,
April_2025,4/29/2025,BRNV,R,R2,633,R2_633_Cor,1,Cor,flo,97,3,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,634,R2_634_Ile,1,Ile,opa,117,7,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,634,R2_634_Ile,2,Ile,opa,53,7,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,635,R2_635_Cor,1,Cor,flo,92,8,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,636,R2_636_Pin,1,Pin,tae,462,5,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,637,R2_637_Ile,1,Ile,opa,165,7,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,638,R2_638_Liq,1,Liq,sty,578,7,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,639,R2_639_Nys,1,Nys,syl,127,3,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,631,R2_631_Pin,1,Pin,tae,563,9,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,933,R2_933_Vac,1,Vac,spp,20,6,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,965,R2_965_Uni,1,Uni,spp,81,0,FALSE,,1,
April_2025,4/29/2025,BRNV,R,R2,965,R2_965_Uni,2,Uni,spp,,,FALSE,,,
April_2025,4/29/2025,BRNV,R,R2,967,R2_967_Ile,1,Ile,opa,160,9,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,980,R2_980_Ile,1,Ile,opa,46,4,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,681,R2_681_Ile,1,Ile,opa,86,7,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,993,R2_993_Ile,1,Ile,opa,86,8,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,994,R2_994_Ile,1,Ile,opa,64,8,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,996,R2_996_Ile,1,Ile,opa,117,9,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,997,R2_997_Nys,1,Nys,syl,287,10,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R2,5104,R2_5104_Ile,1,Ile,opa,144,8,TRUE,,1,
April_2025,4/29/2025,BRNV,R,R3,640,R3_640_Pin,1,Pin,tae,450,7,TRUE,,1,girdled
April_2025,4/29/2025,BRNV,R,R3,641,R3_641_Ace,1,Ace,rub,193,10,TRUE,,1,girdled
April_2025,4/29/2025,BRNV,R,R3,641,R3_641_Ace,2,Ace,rub,85,0,FALSE,,1,girdled
April_2025,4/29/2025,BRNV,R,R3,642,R3_642_Pin,1,Pin,tae,439,8,TRUE,,1,girdled
April_2025,4/29/2025,BRNV,R,R3,643,R3_643_Pin,1,Pin,tae,662,9,TRUE,,1,girdled
April_2025,4/29/2025,BRNV,R,R3,644,R3_644_Ile,1,Ile,opa,59,6,TRUE,,1,girdled
April_2025,4/29/2025,BRNV,R,R3,645,R3_645_Pin,1,Pin,tae,345,6,TRUE,,1,girdled
April_2025,4/29/2025,BRNV,R,R3,646,R3_646_Pin,1,Pin,tae,359,8,TRUE,,1,girdled
April_2025,4/29/2025,BRNV,R,R3,647,R3_647_Ace,1,Ace,rub,157,10,TRUE,,1,"p.i., girdled"
April_2025,4/29/2025,BRNV,R,R3,648,R3_648_Nys,1,Nys,syl,78,9,TRUE,,1,girdled
April_2025,4/29/2025,BRNV,R,R3,649,R3_649_Ace,1,Ace,rub,64,3,TRUE,,1,girdled
April_2025,4/29/2025,BRNV,R,R3,650,R3_650_Vac,1,Vac,spp,29,0,FALSE,,1,girdled
April_2025,4/29/2025,BRNV,R,R3,659,R3_659_Nys,1,Nys,syl,170,9,TRUE,,1,girdled
April_2025,4/29/2025,BRNV,R,R3,663,R3_663_Ace,1,Ace,rub,198,9,TRUE,,1,girdled
April_2025,4/29/2025,BRNV,R,R3,664,R3_664_Nys,1,Nys,syl,52,0,FALSE,,1,girdled
April_2025,4/29/2025,BRNV,R,R3,665,R3_665_Vac,1,Vac,spp,35,0,FALSE,,1,girdled
April_2025,4/29/2025,BRNV,R,R3,665,R3_665_Vac,2,Vac,spp,27,0,FALSE,,1,girdled
April_2025,4/29/2025,BRNV,R,R3,671,R3_671_Ace,1,Ace,rub,65,7,TRUE,,1,girdled
April_2025,4/29/2025,BRNV,R,R3,672,R3_672_Ace,1,Ace,rub,125,10,TRUE,,1,girdled
April_2025,4/29/2025,BRNV,R,R3,673,R3_673_Uni,1,Uni,spp,0,0,FALSE,,0,"fallen, girdled"
April_2025,4/29/2025,BRNV,R,R3,674,R3_674_Ace,1,Ace,rub,132,10,TRUE,,1,girdled
April_2025,4/29/2025,BRNV,R,R3,675,R3_675_Pin,1,Pin,tae,586,9,TRUE,,1,girdled
April_2025,4/29/2025,BRNV,R,R3,676,R3_676_Ace,1,Ace,rub,118,4,TRUE,,1,girdled
April_2025,4/29/2025,BRNV,R,R3,677,R3_677_Nys,1,Nys,syl,53,0,FALSE,,1,girdled
April_2025,4/29/2025,BRNV,R,R3,677,R3_677_Nys,2,Nys,syl,36,0,FALSE,,1,girdled
April_2025,4/29/2025,BRNV,R,R3,678,R3_678_Nys,1,Nys,syl,76,9,TRUE,,1,girdled
April_2025,4/29/2025,BRNV,R,R3,679,R3_679_Ace,1,Ace,rub,200,10,TRUE,,1,girdled
April_2025,4/29/2025,BRNV,R,R3,680,R3_680_Pin,1,Pin,tae,460,8,TRUE,,1,girdled
April_2025,4/29/2025,BRNV,R,R3,681,R3_681_Ace,1,Ace,rub,267,4,TRUE,,1,"juan look 👀, girdled"
April_2025,4/29/2025,BRNV,R,R3,682,R3_682_Ile,1,Ile,opa,33,0,FALSE,,1,girlded
April_2025,4/29/2025,BRNV,R,R3,683,R3_683_Pin,1,Pin,tae,337,5,TRUE,,1,girlded
April_2025,4/29/2025,BRNV,R,R3,684,R3_684_Ile,1,Ile,opa,104,10,TRUE,,1,girlded
April_2025,4/29/2025,BRNV,R,R3,684,R3_684_Ile,2,Ile,opa,83,9,TRUE,,1,girlded
April_2025,4/29/2025,BRNV,R,R3,685,R3_685_Ile,1,Ile,opa,61,8,TRUE,,1,girlded
April_2025,4/29/2025,BRNV,R,R3,686,R3_686_Liq,1,Liq,sty,293,10,TRUE,,1,girlded
April_2025,4/29/2025,BRNV,R,R3,687,R3_687_Vac,1,Vac,spp,42,7,TRUE,,1,girlded
April_2025,4/29/2025,BRNV,R,R3,688,R3_688_Ace,1,Ace,rub,69,6,TRUE,,1,girlded
April_2025,4/29/2025,BRNV,R,R3,689,R3_689_Liq,1,Liq,sty,227,7,TRUE,,1,girlded
April_2025,4/29/2025,BRNV,R,R3,690,R3_690_Ace,1,Ace,rub,137,10,TRUE,,1,girlded
April_2025,4/29/2025,BRNV,R,R3,691,R3_691_Pin,1,Pin,tae,591,8,TRUE,,1,girlded
April_2025,4/29/2025,BRNV,R,R3,692,R3_692_Ace,1,Ace,rub,165,6,TRUE,,1,girlded
April_2025,4/29/2025,BRNV,R,R3,693,R3_693_Pin,1,Pin,tae,541,7,TRUE,,1,girlded
