survey_id,date,id,tree_code,site,zone,plot,genus,spp,tree_number,trunk_number,dbh_mm,health,alive,standing,old_tag,notes
May_2024,5/21/2024,uni.spp.5022.1,L6_5022_uni,BRNV,L,6,uni,spp,5022,1,136,0,0,1,,
May_2024,5/21/2024,jun.vir.5023.1,L6_5023_jun,BRNV,L,6,jun,vir,5023,1,73,1,1,1,,
May_2024,5/21/2024,uni.spp.5024.1,L6_5024_uni,BRNV,L,6,uni,spp,5024,1,334,6,1,1,,Pine
May_2024,5/21/2024,uni.spp.5025.1,L6_5025_uni,BRNV,L,6,uni,spp,5025,1,93,5,1,1,,
May_2024,5/21/2024,uni.spp.5026.1,L6_5026_uni,BRNV,L,6,uni,spp,5026,1,122,9,1,1,,
May_2024,5/21/2024,uni.spp.5027.1,L6_5027_uni,BRNV,L,6,uni,spp,5027,1,10,0,0,1,,Juniper
May_2024,5/21/2024,jun.vir.5028.1,L6_5028_jun,BRNV,L,6,jun,vir,5028,1,116,3,1,1,,
May_2024,5/21/2024,mor.cer.503.1,L6_503_mor,BRNV,L,6,mor,cer,503,1,85,0,0,1,,
May_2024,5/21/2024,mor.cer.504.1,L6_504_mor,BRNV,L,6,mor,cer,504,1,110,0,0,1,,
May_2024,5/21/2024,pin.tae.506.1,L6_506_pin,BRNV,L,6,pin,tae,506,1,315,5,1,1,,
May_2024,5/21/2024,uni.spp.506.1,L6_506_uni,BRNV,L,6,uni,spp,506,1,,,,,,
May_2024,5/21/2024,jun.vir.51.1,L6_51_jun,BRNV,L,6,jun,vir,51,1,,,,,,
May_2024,5/21/2024,pin.tae.52.1,L6_52_pin,BRNV,L,6,pin,tae,52,1,237,0,0,1,,
May_2024,5/21/2024,jun.vir.53.1,L6_53_jun,BRNV,L,6,jun,vir,53,1,114,0,0,1,,
May_2024,5/21/2024,jun.vir.5300.1,L6_5300_jun,BRNV,L,6,jun,vir,5300,1,45,0,0,1,,
May_2024,5/21/2024,jun.vir.990.1,L6_990_jun,BRNV,L,6,jun,vir,990,1,66,0,0,1,,
May_2024,5/21/2024,jun.vir.991.1,L6_991_jun,BRNV,L,6,jun,vir,991,1,54,0,0,1,,
May_2024,5/21/2024,mor.cer.503.2,L6_503_mor,BRNV,L,6,mor,cer,503,2,54,6,1,1,,
May_2024,5/21/2024,mor.cer.503.3,L6_503_mor,BRNV,L,6,mor,cer,503,3,45,8,1,1,,
May_2024,5/21/2024,jun.vir.10.1,L7_10_jun,BRNV,L,7,jun,vir,10,1,127,0,0,1,,
May_2024,5/21/2024,pin.tae.11.1,L7_11_pin,BRNV,L,7,pin,tae,11,1,,0,0,0,,
May_2024,5/21/2024,jun.vir.12.1,L7_12_jun,BRNV,L,7,jun,vir,12,1,158,0,0,1,,
May_2024,5/21/2024,jun.vir.13.1,L7_13_jun,BRNV,L,7,jun,vir,13,1,197,8,1,1,,
May_2024,5/21/2024,jun.vir.14.1,L7_14_jun,BRNV,L,7,jun,vir,14,1,70,7,1,1,,
May_2024,5/21/2024,jun.vir.15.1,L7_15_jun,BRNV,L,7,jun,vir,15,1,103,5,1,1,,
May_2024,5/21/2024,jun.vir.16.1,L7_16_jun,BRNV,L,7,jun,vir,16,1,105,0,0,1,,
May_2024,5/21/2024,jun.vir.17.1,L7_17_jun,BRNV,L,7,jun,vir,17,1,90,2,1,1,,
May_2024,5/21/2024,jun.vir.18.1,L7_18_jun,BRNV,L,7,jun,vir,18,1,231,8,1,1,,
May_2024,5/21/2024,jun.vir.19.1,L7_19_jun,BRNV,L,7,jun,vir,19,1,47,0,0,1,,
May_2024,5/21/2024,jun.vir.2.1,L7_2_jun,BRNV,L,7,jun,vir,2,1,107,3,1,1,,
May_2024,5/21/2024,pin.tae.20.1,L7_20_pin,BRNV,L,7,pin,tae,20,1,473,7,1,1,,
May_2024,5/21/2024,jun.vir.21.1,L7_21_jun,BRNV,L,7,jun,vir,21,1,69,5,1,1,,
May_2024,5/21/2024,pin.tae.22.1,L7_22_pin,BRNV,L,7,pin,tae,22,1,,0,0,1,,will fall
May_2024,5/21/2024,jun.vir.23.1,L7_23_jun,BRNV,L,7,jun,vir,23,1,,,,,,
May_2024,5/21/2024,jun.vir.24.1,L7_24_jun,BRNV,L,7,jun,vir,24,1,,,,,,
May_2024,5/21/2024,jun.vir.25.1,L7_25_jun,BRNV,L,7,jun,vir,25,1,130,0,0,1,,zombie
May_2024,5/21/2024,jun.vir.26.1,L7_26_jun,BRNV,L,7,jun,vir,26,1,136,7,1,1,,
May_2024,5/21/2024,jun.vir.27.1,L7_27_jun,BRNV,L,7,jun,vir,27,1,125,6,1,1,,
May_2024,5/21/2024,jun.vir.28.1,L7_28_jun,BRNV,L,7,jun,vir,28,1,134,5,1,1,,
May_2024,5/21/2024,jun.vir.29.1,L7_29_jun,BRNV,L,7,jun,vir,29,1,120,5,1,1,,
May_2024,5/21/2024,jun.vir.3.1,L7_3_jun,BRNV,L,7,jun,vir,3,1,199,8,1,1,,
May_2024,5/21/2024,jun.vir.30.1,L7_30_jun,BRNV,L,7,jun,vir,30,1,194,6,1,1,,
May_2024,5/21/2024,jun.vir.31.1,L7_31_jun,BRNV,L,7,jun,vir,31,1,118,6,1,1,,
May_2024,5/21/2024,jun.vir.32.1,L7_32_jun,BRNV,L,7,jun,vir,32,1,64,4,1,1,,
May_2024,5/21/2024,pin.tae.33.1,L7_33_pin,BRNV,L,7,pin,tae,33,1,,,,,,
May_2024,5/21/2024,jun.vir.34.1,L7_34_jun,BRNV,L,7,jun,vir,34,1,151,4,1,1,,
May_2024,5/21/2024,pin.tae.35.1,L7_35_pin,BRNV,L,7,pin,tae,35,1,358,4,1,1,,
May_2024,5/21/2024,jun.vir.36.1,L7_36_jun,BRNV,L,7,jun,vir,36,1,89,8,1,1,,
May_2024,5/21/2024,jun.vir.37.1,L7_37_jun,BRNV,L,7,jun,vir,37,1,40,0,0,1,,
May_2024,5/21/2024,jun.vir.38.1,L7_38_jun,BRNV,L,7,jun,vir,38,1,124,0,0,1,,
May_2024,5/21/2024,pin.tae.39.1,L7_39_pin,BRNV,L,7,pin,tae,39,1,,,,,,
May_2024,5/21/2024,jun.vir.4.1,L7_4_jun,BRNV,L,7,jun,vir,4,1,73,0,0,1,,
May_2024,5/21/2024,Pin.tae.195.1,L2_195_Pin,BRNV,L,2,Pin,tae,195,1,,,,,,
May_2024,5/21/2024,Jun.vir.196.1,L2_196_Jun,BRNV,L,2,Jun,vir,196,1,225,9,1,1,,
May_2024,5/21/2024,Pin.tae.197.1,L2_197_Pin,BRNV,L,2,Pin,tae,197,1,243,0,0,1,,
May_2024,5/21/2024,Pin.tae.198.1,L2_198_Pin,BRNV,L,2,Pin,tae,198,1,203,0,0,1,,
May_2024,5/21/2024,Jun.vir.201.1,L2_201_Jun,BRNV,L,2,Jun,vir,201,1,68,0,0,1,,
May_2024,5/21/2024,Jun.vir.202.1,L2_202_Jun,BRNV,L,2,Jun,vir,202,1,133,4,1,1,,
May_2024,5/21/2024,Pin.tae.203.1,L2_203_Pin,BRNV,L,2,Pin,tae,203,1,247,3,1,1,,
May_2024,5/21/2024,Jun.vir.204.1,L2_204_Jun,BRNV,L,2,Jun,vir,204,1,176,9,1,1,,
May_2024,5/21/2024,Pin.tae.205.1,L2_205_Pin,BRNV,L,2,Pin,tae,205,1,,,,,,
May_2024,5/21/2024,Pin.tae.206.1,L2_206_Pin,BRNV,L,2,Pin,tae,206,1,180,0,0,1,,
May_2024,5/21/2024,Pin.tae.207.1,L2_207_Pin,BRNV,L,2,Pin,tae,207,1,,,,,,
May_2024,5/21/2024,Pin.tae.208.1,L2_208_Pin,BRNV,L,2,Pin,tae,208,1,386,0,0,1,,
May_2024,5/21/2024,Jun.vir.209.1,L2_209_Jun,BRNV,L,2,Jun,vir,209,1,86,7,1,1,,
May_2024,5/21/2024,Uni.spp.210.1,L2_210_Uni,BRNV,L,2,Uni,spp,210,1,,,,,,
May_2024,5/21/2024,Pin.tae.211.1,L2_211_Pin,BRNV,L,2,Pin,tae,211,1,178,2,1,1,,
May_2024,5/21/2024,Jun.vir.212.1,L2_212_Jun,BRNV,L,2,Jun,vir,212,1,86,5,1,1,,
May_2024,5/21/2024,Pin.tae.213.1,L2_213_Pin,BRNV,L,2,Pin,tae,213,1,345,0,0,1,,
May_2024,5/21/2024,Jun.vir.214.1,L2_214_Jun,BRNV,L,2,Jun,vir,214,1,103,9,1,1,,
May_2024,5/21/2024,Pin.tae.215.1,L2_215_Pin,BRNV,L,2,Pin,tae,215,1,323,0,0,1,,
May_2024,5/21/2024,Pin.tae.216.1,L2_216_Pin,BRNV,L,2,Pin,tae,216,1,,,,,,Fallen
May_2024,5/21/2024,Jun.vir.217.1,L2_217_Jun,BRNV,L,2,Jun,vir,217,1,220,8,1,1,,
May_2024,5/21/2024,Pin.tae.218.1,L2_218_Pin,BRNV,L,2,Pin,tae,218,1,424,2,1,1,,
May_2024,5/21/2024,Jun.vir.219.1,L2_219_Jun,BRNV,L,2,Jun,vir,219,1,155,0,0,1,,
May_2024,5/21/2024,Jun.vir.220.1,L2_220_Jun,BRNV,L,2,Jun,vir,220,1,50,0,0,1,,Juniperus
May_2024,5/21/2024,Pin.tae.221.1,L2_221_Pin,BRNV,L,2,Pin,tae,221,1,262,0,0,1,,
May_2024,5/21/2024,Pin.tae.222.1,L2_222_Pin,BRNV,L,2,Pin,tae,222,1,236,2,1,1,,
May_2024,5/21/2024,Jun.vir.223.1,L2_223_Jun,BRNV,L,2,Jun,vir,223,1,480,7,1,1,,
May_2024,5/21/2024,Jun.vir.224.1,L2_224_Jun,BRNV,L,2,Jun,vir,224,1,104,0,0,1,,
May_2024,5/21/2024,Pin.tae.225.1,L2_225_Pin,BRNV,L,2,Pin,tae,225,1,314,0,0,1,,
May_2024,5/21/2024,Jun.vir.226.1,L2_226_Jun,BRNV,L,2,Jun,vir,226,1,83,7,1,1,,
May_2024,5/21/2024,Nys.syl.227.1,L2_227_Nys,BRNV,L,2,Nys,syl,227,1,,,,,,
May_2024,5/21/2024,Pin.tae.228.1,L2_228_Pin,BRNV,L,2,Pin,tae,228,1,308,5,1,1,,
May_2024,5/21/2024,Jun.vir.229.1,L2_229_Jun,BRNV,L,2,Jun,vir,229,1,130,9,1,1,,
May_2024,5/21/2024,Jun.vir.230.1,L2_230_Jun,BRNV,L,2,Jun,vir,230,1,120,5,1,1,,
May_2024,5/21/2024,Jun.vir.231.1,L2_231_Jun,BRNV,L,2,Jun,vir,231,1,71,7,1,1,,
May_2024,5/21/2024,Jun.vir.232.1,L2_232_Jun,BRNV,L,2,Jun,vir,232,1,132,8,1,1,,
May_2024,5/21/2024,Uni.spp.233.1,L2_233_Uni,BRNV,L,2,Uni,spp,233,1,,,,,,
May_2024,5/21/2024,Pin.tae.234.1,L2_234_Pin,BRNV,L,2,Pin,tae,234,1,,,,,,Fallen stem
May_2024,5/21/2024,Pin.tae.235.1,L2_235_Pin,BRNV,L,2,Pin,tae,235,1,370,4,1,1,,
May_2024,5/21/2024,Jun.vir.236.1,L2_236_Jun,BRNV,L,2,Jun,vir,236,1,65,0,0,1,,
May_2024,5/21/2024,Pin.tae.237.1,L2_237_Pin,BRNV,L,2,Pin,tae,237,1,406,5,1,1,,
May_2024,5/21/2024,Jun.vir.238.1,L2_238_Jun,BRNV,L,2,Jun,vir,238,1,,0,0,1,,Dead/Poison Ivy
May_2024,5/21/2024,Nys.syl.239.1,L2_239_Nys,BRNV,L,2,Nys,syl,239,1,130,1,1,1,,
May_2024,5/21/2024,Nys.syl.240.1,L2_240_Nys,BRNV,L,2,Nys,syl,240,1,144,3,1,1,,
May_2024,5/21/2024,Pin.tae.241.1,L2_241_Pin,BRNV,L,2,Pin,tae,241,1,357,0,0,1,,
May_2024,5/21/2024,Jun.vir.242.1,L2_242_Jun,BRNV,L,2,Jun,vir,242,1,150,8,1,1,,
May_2024,5/21/2024,Jun.vir.496.1,L2_496_Jun,BRNV,L,2,Jun,vir,496,1,126,6,1,1,,
May_2024,5/21/2024,Jun.vir.5041.1,L2_5041_Jun,BRNV,L,2,Jun,vir,5041,1,151,9,1,1,,
May_2024,5/21/2024,Jun.vir.5042.1,L2_5042_Jun,BRNV,L,2,Jun,vir,5042,1,176,7,1,1,,
May_2024,5/21/2024,Pin.tae.5043.1,L2_5043_Pin,BRNV,L,2,Pin,tae,5043,1,177,2,1,1,,
May_2024,5/21/2024,Jun.vir.5044.1,L2_5044_Jun,BRNV,L,2,Jun,vir,5044,1,41,7,1,1,,
May_2024,5/21/2024,Jun.vir.928.1,L2_928_Jun,BRNV,L,2,Jun,vir,928,1,70,0,0,1,,
May_2024,5/21/2024,Nys.syl.227.2,L2_227_Nys,BRNV,L,2,Nys,syl,227,2,,,,,,
May_2024,5/21/2024,Mor.cer.497.1,L2_497_Mor,BRNV,L,2,Mor,cer,497,1,100,7,1,1,,
May_2024,5/21/2024,Mor.cer.809.1,L2_809_Mor,BRNV,L,2,Mor,cer,809,1,62,0,0,1,,
May_2024,5/21/2024,Mor.cer.611.1,L2_611_Mor,BRNV,L,2,Mor,cer,611,1,90,0,0,1,,
May_2024,5/21/2024,Mor.cer.976.1,L2_976_Mor,BRNV,L,2,Mor,cer,976,1,59,6,1,1,,
May_2024,5/21/2024,Mor.cer.609.1,L2_609_Mor,BRNV,L,2,Mor,cer,609,1,63,5,1,1,,
May_2024,5/21/2024,Mor.cer.614.1,L2_614_Mor,BRNV,L,2,Mor,cer,614,1,76,7,1,1,,
May_2024,5/21/2024,Jun.vir.1000.1,L3_1000_Jun,BRNV,L,3,Jun,vir,1000,1,70,0,0,1,,
May_2024,5/21/2024,Jun.vir.199.1,L3_199_Jun,BRNV,L,3,Jun,vir,199,1,112,6,1,1,,
May_2024,5/21/2024,Pin .tae.200.1,L3_200_Pin ,BRNV,L,3,Pin ,tae,200,1,451,0,0,1,,
May_2024,5/21/2024,Nys.syl.274.1,L3_274_Nys,BRNV,L,3,Nys,syl,274,1,162,0,0,1,,
May_2024,5/21/2024,Jun.vir.275.1,L3_275_Jun,BRNV,L,3,Jun,vir,275,1,238,7,1,1,,
May_2024,5/21/2024,Jun.vir.276.1,L3_276_Jun,BRNV,L,3,Jun,vir,276,1,105,2,1,1,,
May_2024,5/21/2024,Nys.syl.277.1,L3_277_Nys,BRNV,L,3,Nys,syl,277,1,,0,0,0,,
May_2024,5/21/2024,Jun.vir.278.1,L3_278_Jun,BRNV,L,3,Jun,vir,278,1,164,8,1,1,,
May_2024,5/21/2024,Pin .tae.279.1,L3_279_Pin ,BRNV,L,3,Pin ,tae,279,1,412,0,0,1,,
May_2024,5/21/2024,Jun.vir.280.1,L3_280_Jun,BRNV,L,3,Jun,vir,280,1,166,9,1,1,,
May_2024,5/21/2024,Nys.syl.281.1,L3_281_Nys,BRNV,L,3,Nys,syl,281,1,138,0,0,0,,
May_2024,5/21/2024,Jun.vir.282.1,L3_282_Jun,BRNV,L,3,Jun,vir,282,1,164,5,1,1,,
May_2024,5/21/2024,Jun.vir.283.1,L3_283_Jun,BRNV,L,3,Jun,vir,283,1,111,7,1,1,,
May_2024,5/21/2024,Jun.vir.284.1,L3_284_Jun,BRNV,L,3,Jun,vir,284,1,,,,,,
May_2024,5/21/2024,Jun.vir.285.1,L3_285_Jun,BRNV,L,3,Jun,vir,285,1,,,,,,
May_2024,5/21/2024,Jun.vir.286.1,L3_286_Jun,BRNV,L,3,Jun,vir,286,1,155,7,1,1,,
May_2024,5/21/2024,Pin .tae.287.1,L3_287_Pin ,BRNV,L,3,Pin ,tae,287,1,333,0,0,0,,
May_2024,5/21/2024,Pin .tae.288.1,L3_288_Pin ,BRNV,L,3,Pin ,tae,288,1,340,0,0,0,,
May_2024,5/21/2024,Jun.vir.289.1,L3_289_Jun,BRNV,L,3,Jun,vir,289,1,48,0,0,1,,
May_2024,5/21/2024,Jun.vir.290.1,L3_290_Jun,BRNV,L,3,Jun,vir,290,1,72,0,0,1,,
May_2024,5/21/2024,Jun.vir.291.1,L3_291_Jun,BRNV,L,3,Jun,vir,291,1,91,4,1,1,,
May_2024,5/21/2024,Pin .tae.292.1,L3_292_Pin ,BRNV,L,3,Pin ,tae,292,1,,,,,,
May_2024,5/21/2024,Jun.vir.293.1,L3_293_Jun,BRNV,L,3,Jun,vir,293,1,310,8,1,1,,
May_2024,5/21/2024,Pin .tae.294.1,L3_294_Pin ,BRNV,L,3,Pin ,tae,294,1,398,0,0,1,,
May_2024,5/21/2024,Pin .tae.295.1,L3_295_Pin ,BRNV,L,3,Pin ,tae,295,1,346,0,0,1,,
May_2024,5/21/2024,Jun.vir.296.1,L3_296_Jun,BRNV,L,3,Jun,vir,296,1,114,7,1,1,,ivy
May_2024,5/21/2024,Jun.vir.297.1,L3_297_Jun,BRNV,L,3,Jun,vir,297,1,,,,,,
May_2024,5/21/2024,Jun.vir.298.1,L3_298_Jun,BRNV,L,3,Jun,vir,298,1,62,0,0,0,,
May_2024,5/21/2024,Jun.vir.299.1,L3_299_Jun,BRNV,L,3,Jun,vir,299,1,134,8,1,1,,
May_2024,5/21/2024,Jun.vir.300.1,L3_300_Jun,BRNV,L,3,Jun,vir,300,1,75,4,1,1,,
May_2024,5/21/2024,Nys.syl.301.1,L3_301_Nys,BRNV,L,3,Nys,syl,301,1,,,,,,
May_2024,5/21/2024,Nys.syl.302.1,L3_302_Nys,BRNV,L,3,Nys,syl,302,1,,,,,,
May_2024,5/21/2024,Jun.vir.303.1,L3_303_Jun,BRNV,L,3,Jun,vir,303,1,,,,,,
May_2024,5/21/2024,Jun.vir.304.1,L3_304_Jun,BRNV,L,3,Jun,vir,304,1,148,5,1,1,,
May_2024,5/21/2024,Jun.vir.305.1,L3_305_Jun,BRNV,L,3,Jun,vir,305,1,185,8,1,1,,
May_2024,5/21/2024,Pin .tae.306.1,L3_306_Pin ,BRNV,L,3,Pin ,tae,306,1,,,,,,
May_2024,5/21/2024,Nys.syl.307.1,L3_307_Nys,BRNV,L,3,Nys,syl,307,1,147,0,0,1,,
May_2024,5/21/2024,Jun.vir.498.1,L3_498_Jun,BRNV,L,3,Jun,vir,498,1,95,4,1,1,,
May_2024,5/21/2024,Jun.vir.499.1,L3_499_Jun,BRNV,L,3,Jun,vir,499,1,112,4,1,1,,
May_2024,5/21/2024,Pin.tae.5065.1,L3_5065_Pin,BRNV,L,3,Pin,tae,5065,1,,0,0,1,,
May_2024,5/21/2024,Jun.vir.5066.1,L3_5066_Jun,BRNV,L,3,Jun,vir,5066,1,123,5,1,1,,
May_2024,5/21/2024,Pin.tae.5067.1,L3_5067_Pin,BRNV,L,3,Pin,tae,5067,1,273,3,1,1,,
May_2024,5/21/2024,Pin.tae.5068.1,L3_5068_Pin,BRNV,L,3,Pin,tae,5068,1,389,4,1,1,,
May_2024,5/21/2024,Nys.syl.5069.1,L3_5069_Nys,BRNV,L,3,Nys,syl,5069,1,,,,,,
May_2024,5/21/2024,Jun.vir.5853.1,L3_5853_Jun,BRNV,L,3,Jun,vir,5853,1,,,,,,
May_2024,5/21/2024,Uni.spp.5877.1,L3_5877_Uni,BRNV,L,3,Uni,spp,5877,1,,,,,,
May_2024,5/21/2024,Pin.tae.5878.1,L3_5878_Pin,BRNV,L,3,Pin,tae,5878,1,406,5,1,1,,
May_2024,5/21/2024,Jun.vir.5879.1,L3_5879_Jun,BRNV,L,3,Jun,vir,5879,1,95,9,1,1,,
May_2024,5/21/2024,Pin.tae.5881.1,L3_5881_Pin,BRNV,L,3,Pin,tae,5881,1,380,2,1,0,,
May_2024,5/21/2024,Uni.spp.5881.1,L3_5881_Uni,BRNV,L,3,Uni,spp,5881,1,,,,,,
May_2024,5/21/2024,Nys.syl.5882.1,L3_5882_Nys,BRNV,L,3,Nys,syl,5882,1,155,0,0,1,,
May_2024,5/21/2024,Uni.spp.5885.1,L3_5885_Uni,BRNV,L,3,Uni,spp,5885,1,340,0,0,1,,
May_2024,5/21/2024,Uni.spp.5886.1,L3_5886_Uni,BRNV,L,3,Uni,spp,5886,1,183,5,1,1,,
May_2024,5/21/2024,Nys.syl.918.1,L3_918_Nys,BRNV,L,3,Nys,syl,918,1,60,0,0,1,,
May_2024,5/21/2024,Jun.vir.919.1,L3_919_Jun,BRNV,L,3,Jun,vir,919,1,,,,,,
May_2024,5/21/2024,Uni.spp.998.1,L3_998_Uni,BRNV,L,3,Uni,spp,998,1,354,3,1,1,,
May_2024,5/21/2024,Pin.tae.515.1,L3_515_Pin,BRNV,L,3,Pin,tae,515,1,213,2,1,1,,
May_2024,5/21/2024,Pin.tae.243.1,L4_243_Pin,BRNV,L,4,Pin,tae,243,1,,,,0,,
May_2024,5/21/2024,Nys.syl.244.1,L4_244_Nys,BRNV,L,4,Nys,syl,244,1,,,,0,,
May_2024,5/21/2024,Pin.tae.245.1,L4_245_Pin,BRNV,L,4,Pin,tae,245,1,330,2,1,1,,
May_2024,5/21/2024,Jun.vir.246.1,L4_246_Jun,BRNV,L,4,Jun,vir,246,1,137,6,1,1,,
May_2024,5/21/2024,Jun.vir.247.1,L4_247_Jun,BRNV,L,4,Jun,vir,247,1,89,6,1,1,,
May_2024,5/21/2024,Pin.tae.248.1,L4_248_Pin,BRNV,L,4,Pin,tae,248,1,309,3,1,,,
May_2024,5/21/2024,Uni.spp.249.1,L4_249_Uni,BRNV,L,4,Uni,spp,249,1,,,,,,
May_2024,5/21/2024,Jun.vir.250.1,L4_250_Jun,BRNV,L,4,Jun,vir,250,1,120,8,1,1,,
May_2024,5/21/2024,Jun.vir.251.1,L4_251_Jun,BRNV,L,4,Jun,vir,251,1,78,7,1,1,,
May_2024,5/21/2024,Pin.tae.252.1,L4_252_Pin,BRNV,L,4,Pin,tae,252,1,315,5,1,1,,
May_2024,5/21/2024,Pin.tae.253.1,L4_253_Pin,BRNV,L,4,Pin,tae,253,1,214,0,0,1,,
May_2024,5/21/2024,Pin.tae.254.1,L4_254_Pin,BRNV,L,4,Pin,tae,254,1,,,,,,
May_2024,5/21/2024,Pin.tae.255.1,L4_255_Pin,BRNV,L,4,Pin,tae,255,1,237,6,1,1,,
May_2024,5/21/2024,Jun.vir.256.1,L4_256_Jun,BRNV,L,4,Jun,vir,256,1,725,8,1,1,,
May_2024,5/21/2024,Jun.vir.257.1,L4_257_Jun,BRNV,L,4,Jun,vir,257,1,182,4,1,1,,
May_2024,5/21/2024,Pin.tae.258.1,L4_258_Pin,BRNV,L,4,Pin,tae,258,1,320,6,1,1,,
May_2024,5/21/2024,Nys.syl.259.1,L4_259_Nys,BRNV,L,4,Nys,syl,259,1,,,,,,
May_2024,5/21/2024,Pin.tae.260.1,L4_260_Pin,BRNV,L,4,Pin,tae,260,1,310,7,1,1,,
May_2024,5/21/2024,Pin.tae.261.1,L4_261_Pin,BRNV,L,4,Pin,tae,261,1,371,3,1,1,,
May_2024,5/21/2024,Pin.tae.262.1,L4_262_Pin,BRNV,L,4,Pin,tae,262,1,484,6,1,1,,
May_2024,5/21/2024,Jun.vir.263.1,L4_263_Jun,BRNV,L,4,Jun,vir,263,1,146,9,1,1,,fell
May_2024,5/21/2024,Pin.tae.264.1,L4_264_Pin,BRNV,L,4,Pin,tae,264,1,343,0,0,1,,
May_2024,5/21/2024,Jun.vir.265.1,L4_265_Jun,BRNV,L,4,Jun,vir,265,1,156,8,1,0,,
May_2024,5/21/2024,Pin.tae.266.1,L4_266_Pin,BRNV,L,4,Pin,tae,266,1,,,,0,,
May_2024,5/21/2024,Nys.syl.267.1,L4_267_Nys,BRNV,L,4,Nys,syl,267,1,,,,,,
May_2024,5/21/2024,Jun.vir.268.1,L4_268_Jun,BRNV,L,4,Jun,vir,268,1,105,4,1,1,,
May_2024,5/21/2024,Jun.vir.269.1,L4_269_Jun,BRNV,L,4,Jun,vir,269,1,152,0,0,1,,
May_2024,5/21/2024,Pin.tae.270.1,L4_270_Pin,BRNV,L,4,Pin,tae,270,1,124,0,0,1,,
May_2024,5/21/2024,Jun.vir.271.1,L4_271_Jun,BRNV,L,4,Jun,vir,271,1,158,6,1,1,,
May_2024,5/21/2024,Pin.tae.272.1,L4_272_Pin,BRNV,L,4,Pin,tae,272,1,,,,,,
May_2024,5/21/2024,Pin.tae.273.1,L4_273_Pin,BRNV,L,4,Pin,tae,273,1,257,3,1,1,,
May_2024,5/21/2024,Jun.vir.5874.1,L4_5874_Jun,BRNV,L,4,Jun,vir,5874,1,131,7,1,1,,
May_2024,5/21/2024,Jun.vir.5875.1,L4_5875_Jun,BRNV,L,4,Jun,vir,5875,1,80,8,1,1,,
May_2024,5/21/2024,Jun.vir.5876.1,L4_5876_Jun,BRNV,L,4,Jun,vir,5876,1,72,0,0,1,,
May_2024,5/21/2024,Jun.vir.923.1,L4_923_Jun,BRNV,L,4,Jun,vir,923,1,,,,,,
May_2024,5/21/2024,Pin.tae.925.1,L4_925_Pin,BRNV,L,4,Pin,tae,925,1,,0,0,1,,
May_2024,5/21/2024,Jun.vir.923.2,L4_923_Jun,BRNV,L,4,Jun,vir,923,2,,,,,,
May_2024,5/21/2024,Mor.cer.617.1,L4_617_Mor,BRNV,L,4,Mor,cer,617,1,52,7,1,,,
May_2024,5/21/2024,Mor.cer.615.1,L4_615_Mor,BRNV,L,4,Mor,cer,615,1,62,7,1,,,
May_2024,5/21/2024,Mor.cer.610.1,L4_610_Mor,BRNV,L,4,Mor,cer,610,1,60,3,1,,,
May_2024,5/21/2024,Mor.cer.613.1,L4_613_Mor,BRNV,L,4,Mor,cer,613,1,66,6,1,,,
May_2024,5/21/2024,Mor.cer.612.1,L4_612_Mor,BRNV,L,4,Mor,cer,612,1,71,6,1,,,
May_2024,5/21/2024,Mor.cer.462.1,L4_462_Mor,BRNV,L,4,Mor,cer,462,1,104,5,1,,,
May_2024,5/21/2024,Mor.cer.466.1,L4_466_Mor,BRNV,L,4,Mor,cer,466,1,55,6,1,,,
May_2024,5/21/2024,Mor.cer.697.1,L4_697_Mor,BRNV,L,4,Mor,cer,697,1,65,7,1,,,
May_2024,5/21/2024,Jun.vir.401.1,L5_401_Jun,BRNV,L,5,Jun,vir,401,1,76,0,0,1,,
May_2024,5/21/2024,Jun.vir.402.1,L5_402_Jun,BRNV,L,5,Jun,vir,402,1,118,0,0,1,,
May_2024,5/21/2024,Jun.vir.403.1,L5_403_Jun,BRNV,L,5,Jun,vir,403,1,171,4,1,1,,
May_2024,5/21/2024,Jun.vir.404.1,L5_404_Jun,BRNV,L,5,Jun,vir,404,1,101,0,0,1,,
May_2024,5/21/2024,Jun.vir.405.1,L5_405_Jun,BRNV,L,5,Jun,vir,405,1,90,9,1,1,,
May_2024,5/21/2024,Pin.tae.406.1,L5_406_Pin,BRNV,L,5,Pin,tae,406,1,286,0,0,1,,
May_2024,5/21/2024,Jun.vir.407.1,L5_407_Jun,BRNV,L,5,Jun,vir,407,1,187,8,0,1,,
May_2024,5/21/2024,Jun.vir.408.1,L5_408_Jun,BRNV,L,5,Jun,vir,408,1,171,0,0,1,,
May_2024,5/21/2024,Jun.vir.409.1,L5_409_Jun,BRNV,L,5,Jun,vir,409,1,,,,1,,
May_2024,5/21/2024,Jun.vir.410.1,L5_410_Jun,BRNV,L,5,Jun,vir,410,1,64,0,0,1,,
May_2024,5/21/2024,Jun.vir.411.1,L5_411_Jun,BRNV,L,5,Jun,vir,411,1,100.5,0,0,1,,
May_2024,5/21/2024,Uni.spp.412.1,L5_412_Uni,BRNV,L,5,Uni,spp,412,1,61,0,0,1,,
May_2024,5/21/2024,Jun.vir.413.1,L5_413_Jun,BRNV,L,5,Jun,vir,413,1,83,0,0,1,,
May_2024,5/21/2024,Nys.syl.414.1,L5_414_Nys,BRNV,L,5,Nys,syl,414,1,63,2,1,1,,
