survey_id,date,site,zone,plot,tree_number,tree_code,trunk_number,genus,spp,dbh_mm,health,alive,standing,old_tag,notes
October_2024,2024-10-02,BRNV,L,L7,5031,L7_5031_Jun,1,Juniperus,virginiana,125.0,3.0,True,True,,
October_2024,2024-10-02,BRNV,L,L7,5032,L7_5032_Jun,1,Juniperus,virginiana,105.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,L,L7,5033,L7_5033_Jun,1,Juniperus,virginiana,85.0,0.0,False,True,,species change
October_2024,2024-10-02,BRNV,L,L7,5034,L7_5034_Jun,1,Juniperus,virginiana,168.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,L,L7,5035,L7_5035_Uni,1,Unidentifiable,spp.,103.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,L,L7,5036,L7_5036_Jun,1,Juniperus,virginiana,,0.0,False,True,,"posion ivy, species change"
October_2024,2024-10-02,BRNV,L,L7,5037,L7_5037_Jun,1,Juniperus,virginiana,135.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,L,L7,5038,L7_5038_Jun,1,Juniperus,virginiana,100.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,L,L7,5039,L7_5039_Jun,1,Juniperus,virginiana,74.0,6.0,True,True,,species change
October_2024,2024-10-02,BRNV,L,L7,5040,L7_5040_Jun,1,Juniperus,virginiana,60.0,0.0,False,True,,species change
October_2024,2024-10-02,BRNV,L,L7,506,L7_506_Pin,1,Pinus,taeda,,,,,,
October_2024,2024-10-02,BRNV,L,L7,5790,L7_5790_Mor,1,Morella,cerifera,56.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,L,L7,6,L7_6_Pin,1,Pinus,taeda,,0.0,False,True,,
October_2024,2024-10-02,BRNV,L,L7,7,L7_7_Jun,1,Juniperus,virginiana,169.0,3.0,True,True,,
October_2024,2024-10-02,BRNV,L,L7,8,L7_8_Jun,1,Juniperus,virginiana,153.0,5.0,True,True,,vine on tree
October_2024,2024-10-02,BRNV,L,L7,9,L7_9_Pin,1,Pinus,taeda,349.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,L,L7,908,L7_908_Pin,1,Pinus,taeda,,0.0,False,True,,dangerous to DBH
October_2024,2024-10-02,BRNV,L,L7,973,L7_973_Pin,1,Pinus,taeda,,,,,,
October_2024,2024-10-02,BRNV,L,L7,974,L7_974_Pin,1,Pinus,taeda,,0.0,False,True,,
October_2024,2024-10-02,BRNV,L,L7,975,L7_975_Jun,1,Juniperus,virginiana,118.0,3.0,True,True,,
October_2024,2024-10-02,BRNV,L,L7,976,L7_976_Jun,1,Juniperus,virginiana,209.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,L,L7,977,L7_977_Pin,1,Pinus,taeda,,0.0,False,False,,confirmed fallen
October_2024,2024-10-02,BRNV,L,L7,982,L7_982_Jun,1,Juniperus,virginiana,,,,,,
October_2024,2024-10-02,BRNV,L,L7,5153,L7_5153_Mor,1,Morella,cerifera,73.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M0,473,M0_473_Nys,1,Nyssa,sylvatica,168.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,M,M0,484,M0_484_Nys,1,Nyssa,sylvatica,45.0,3.0,True,True,,
October_2024,2024-10-02,BRNV,M,M0,485,M0_485_Nys,1,Nyssa,sylvatica,231.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,M,M0,486,M0_486_Nys,1,Nyssa,sylvatica,103.0,5.0,True,True,,dead second stem
October_2024,2024-10-02,BRNV,M,M0,498,M0_498_Nys,1,Nyssa,sylvatica,,,,,,missing
October_2024,2024-10-02,BRNV,M,M0,500,M0_500_Nys,1,Nyssa,sylvatica,122.0,4.0,True,True,,weird split in half
October_2024,2024-10-02,BRNV,M,M0,513,M0_513_Ile,1,Ilex,opaca,71.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,M,M0,514,M0_514_Pin,1,Pinus,taeda,352.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,M,M0,515,M0_515_Pin,1,Pinus,taeda,297.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M0,520,M0_520_Nys,1,Nyssa,sylvatica,,,,,,missing
October_2024,2024-10-02,BRNV,M,M0,576,M0_576_Pin,1,Pinus,taeda,308.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M0,577,M0_577_Jun,1,Juniperus,virginiana,119.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M0,578,M0_578_Nys,1,Nyssa,sylvatica,,0.0,False,True,,ivy
October_2024,2024-10-02,BRNV,M,M0,579,M0_579_Nys,1,Nyssa,sylvatica,100.0,4.0,True,True,,might be 579 second trunk
October_2024,2024-10-02,BRNV,M,M0,580,M0_580_Nys,1,Nyssa,sylvatica,77.0,3.0,True,True,,
October_2024,2024-10-02,BRNV,M,M0,581,M0_581_Nys,1,Nyssa,sylvatica,44.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,M,M0,582,M0_582_Pin,1,Pinus,taeda,181.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M0,583,M0_583_Uni,1,Unidentifiable,spp.,,,,,,
October_2024,2024-10-02,BRNV,M,M0,584,M0_584_Pin,1,Pinus,taeda,494.0,2.0,True,True,,
October_2024,2024-10-02,BRNV,M,M0,585,M0_585_Jun,1,Juniperus,virginiana,53.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M0,586,M0_586_Jun,1,Juniperus,virginiana,73.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M0,587,M0_587_Jun,1,Juniperus,virginiana,79.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M0,588,M0_588_Ace,1,Acer,rubrum,,0.0,False,False,,
October_2024,2024-10-02,BRNV,M,M0,801,M0_801_Pin,1,Pinus,taeda,406.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,M,M0,802,M0_802_Nys,1,Nyssa,sylvatica,,0.0,False,True,,posion ivy
October_2024,2024-10-02,BRNV,M,M0,803,M0_803_Nys,1,Nyssa,sylvatica,164.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,M,M0,804,M0_804_Nys,1,Nyssa,sylvatica,36.0,1.0,True,True,,
October_2024,2024-10-02,BRNV,M,M0,805,M0_805_Ile,1,Ilex,opaca,,,,,,
October_2024,2024-10-02,BRNV,M,M0,806,M0_806_Ile,1,Ilex,opaca,86.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,M,M0,807,M0_807_Pin,1,Pinus,taeda,434.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,M,M0,808,M0_808_Nys,1,Nyssa,sylvatica,149.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M0,809,M0_809_Jun,1,Juniperus,virginiana,95.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M0,810,M0_810_Pin,1,Pinus,taeda,408.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,M,M0,811,M0_811_Pin,1,Pinus,taeda,424.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,M,M0,812,M0_812_Ile,1,Ilex,opaca,113.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,M,M0,813,M0_813_Ile,1,Ilex,opaca,,,,,,
October_2024,2024-10-02,BRNV,M,M0,814,M0_814_Pin,1,Pinus,taeda,,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M0,815,M0_815_Pin,1,Pinus,taeda,224.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,M,M0,816,M0_816_Pin,1,Pinus,taeda,196.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M0,817,M0_817_Nys,1,Nyssa,sylvatica,108.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M0,818,M0_818_Nys,1,Nyssa,sylvatica,166.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M0,819,M0_819_Nys,1,Nyssa,sylvatica,101.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M0,820,M0_820_Nys,1,Nyssa,sylvatica,178.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,M,M0,821,M0_821_Nys,1,Nyssa,sylvatica,114.0,3.0,True,True,,
October_2024,2024-10-02,BRNV,M,M0,822,M0_822_Jun,1,Juniperus,virginiana,89.0,0.0,False,True,,species change
October_2024,2024-10-02,BRNV,M,M0,823,M0_823_Pin,1,Pinus,taeda,323.0,7.0,True,True,,outside plot
October_2024,2024-10-02,BRNV,M,M0,824,M0_824_Pin,1,Pinus,taeda,282.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M0,825,M0_825_Pin,1,Pinus,taeda,478.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,M,M0,826,M0_826_Jun,1,Juniperus,virginiana,79.0,3.0,True,True,,species change
October_2024,2024-10-02,BRNV,M,M0,827,M0_827_Pin,1,Pinus,taeda,355.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,M,M0,828,M0_828_Jun,1,Juniperus,virginiana,162.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,M,M0,909,M0_909_Jun,1,Juniperus,virginiana,35.0,0.0,False,True,,species change
October_2024,2024-10-02,BRNV,M,M0,803,M0_803_Nys,2,Nyssa,sylvatica,103.0,0.0,False,True,,species change
October_2024,2024-10-02,BRNV,M,M0,817,M0_817_Nys,2,Nyssa,sylvatica,76.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,M,M0,5150,M0_5150_Nys,1,Nyssa,sylvatica,98.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M0,5150,M0_5150_Nys,2,Nyssa,sylvatica,62.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M0,486,M0_486_Nys,2,Nyssa,sylvatica,63.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M1,5860,M1_5860_Nys,1,Nyssa,sylvatica,165.0,0.0,False,True,,fallen
October_2024,2024-10-02,BRNV,M,M1,829,M1_829_Jun,1,Juniperus,virginiana,,0.0,False,False,,
October_2024,2024-10-02,BRNV,M,M1,830,M1_830_Pin,1,Pinus,taeda,338.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,M,M1,831,M1_831_Pin,1,Pinus,taeda,391.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,M,M1,832,M1_832_Nys,1,Nyssa,sylvatica,99.0,2.0,True,True,,
October_2024,2024-10-02,BRNV,M,M1,833,M1_833_Jun,1,Juniperus,virginiana,54.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M1,834,M1_834_Nys,1,Nyssa,sylvatica,49.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M1,835,M1_835_Nys,1,Nyssa,sylvatica,96.0,2.0,True,True,,
October_2024,2024-10-02,BRNV,M,M1,836,M1_836_Jun,1,Juniperus,virginiana,,,,,,
October_2024,2024-10-02,BRNV,M,M1,837,M1_837_Pin,1,Pinus,taeda,341.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M1,838,M1_838_Pin,1,Pinus,taeda,219.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M1,839,M1_839_Jun,1,Juniperus,virginiana,131.0,0.0,False,True,,posion ivy
October_2024,2024-10-02,BRNV,M,M1,840,M1_840_Nys,1,Nyssa,sylvatica,212.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,M,M1,841,M1_841_Nys,1,Nyssa,sylvatica,170.0,2.0,True,True,,
October_2024,2024-10-02,BRNV,M,M1,842,M1_842_Nys,1,Nyssa,sylvatica,65.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M1,843,M1_843_Jun,1,Juniperus,virginiana,102.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M1,844,M1_844_Pin,1,Pinus,taeda,455.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,M,M1,845,M1_845_Pin,1,Pinus,taeda,406.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M1,846,M1_846_Nys,1,Nyssa,sylvatica,125.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,M,M1,847,M1_847_Nys,1,Nyssa,sylvatica,85.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M1,848,M1_848_Pin,1,Pinus,taeda,421.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,M,M1,849,M1_849_Nys,1,Nyssa,sylvatica,187.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M1,850,M1_850_Jun,1,Juniperus,virginiana,,2.0,True,True,,posion ivy
October_2024,2024-10-02,BRNV,M,M1,851,M1_851_Nys,1,Nyssa,sylvatica,98.0,3.0,True,True,,
October_2024,2024-10-02,BRNV,M,M1,852,M1_852_Jun,1,Juniperus,virginiana,84.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M1,853,M1_853_Pin,1,Pinus,taeda,248.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,M,M1,854,M1_854_Jun,1,Juniperus,virginiana,238.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,M,M1,855,M1_855_Nys,1,Nyssa,sylvatica,131.0,3.0,True,True,,
October_2024,2024-10-02,BRNV,M,M1,856,M1_856_Pin,1,Pinus,taeda,415.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,M,M1,857,M1_857_Jun,1,Juniperus,virginiana,155.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,M,M1,858,M1_858_Jun,1,Juniperus,virginiana,149.0,3.0,True,True,,
October_2024,2024-10-02,BRNV,M,M1,859,M1_859_Jun,1,Juniperus,virginiana,,,,,,
October_2024,2024-10-02,BRNV,M,M1,860,M1_860_Jun,1,Juniperus,virginiana,135.0,7.0,,,,
October_2024,2024-10-02,BRNV,M,M1,861,M1_861_Nys,1,Nyssa,sylvatica,151.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,M,M1,862,M1_862_Jun,1,Juniperus,virginiana,131.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,M,M1,863,M1_863_Jun,1,Juniperus,virginiana,,,,,,
October_2024,2024-10-02,BRNV,M,M1,864,M1_864_Pin,1,Pinus,taeda,413.0,3.0,True,True,,
October_2024,2024-10-02,BRNV,M,M1,865,M1_865_Jun,1,Juniperus,virginiana,46.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M1,866,M1_866_Nys,1,Nyssa,sylvatica,43.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M1,867,M1_867_Nys,1,Nyssa,sylvatica,55.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M1,868,M1_868_Pin,1,Pinus,taeda,351.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M1,869,M1_869_Jun,1,Juniperus,virginiana,54.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M1,870,M1_870_Nys,1,Nyssa,sylvatica,131.0,3.0,True,True,,
October_2024,2024-10-02,BRNV,M,M1,871,M1_871_Nys,1,Nyssa,sylvatica,110.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,M,M1,872,M1_872_Jun,1,Juniperus,virginiana,85.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,M,M1,873,M1_873_Nys,1,Nyssa,sylvatica,22.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M1,874,M1_874_Jun,1,Juniperus,virginiana,53.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M1,875,M1_875_Nys,1,Nyssa,sylvatica,39.0,2.0,True,False,,
October_2024,2024-10-02,BRNV,M,M1,876,M1_876_Nys,1,Nyssa,sylvatica,,1.0,True,True,,
October_2024,2024-10-02,BRNV,M,M1,899,M1_899_Pin,1,Pinus,taeda,408.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,M,M1,842,M1_842_Nys,2,Nyssa,sylvatica,61.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M1,862,M1_862_Jun,2,Juniperus,virginiana,56.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,M,M1,870,M1_870_Nys,2,Nyssa,sylvatica,104.0,3.0,True,True,,
October_2024,2024-10-02,BRNV,M,M1,702,M1_702_Mor,1,Morella,cerifera,75.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M1,702,M1_702_Mor,2,Morella,cerifera,55.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,M,M1,702,M1_702_Mor,3,Morella,cerifera,56.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,M,M1,601,M1_601_Mor,1,Morella,cerifera,66.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,M,M1,491,M1_491_Mor,1,Morella,cerifera,64.0,6.0,,,,
October_2024,2024-10-02,BRNV,M,M1,458,M1_458_Mor,1,Morella,cerifera,67.0,9.0,,,,
October_2024,2024-10-02,BRNV,M,M1,458,M1_458_Mor,2,Morella,cerifera,69.0,9.0,,,,
October_2024,2024-10-02,BRNV,M,M1,602,M1_602_Nys,1,Nyssa,sylvatica,151.0,1.0,True,True,,
October_2024,2024-10-02,BRNV,M,M2,2408,M2_2408_Pin,1,Pinus,taeda,305.0,0.0,False,True,,spray (crossed out) DD
October_2024,2024-10-02,BRNV,M,M2,2409,M2_2409_Nys,1,Nyssa,sylvatica,189.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M2,2410,M2_2410_Jun,1,Juniperus,virginiana,50.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M2,2411,M2_2411_Pin,1,Pinus,taeda,319.0,7.0,True,True,,sprayed
October_2024,2024-10-02,BRNV,M,M2,2412,M2_2412_Nys,1,Nyssa,sylvatica,70.0,3.0,True,True,,
October_2024,2024-10-02,BRNV,M,M2,2413,M2_2413_Uni,1,Unidentifiable,spp.,,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M2,2414,M2_2414_Nys,1,Nyssa,sylvatica,231.0,1.0,True,True,,"sprayed, senesce?"
October_2024,2024-10-02,BRNV,M,M2,2415,M2_2415_Pin,1,Pinus,taeda,252.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M2,2416,M2_2416_Pin,1,Pinus,taeda,341.0,6.0,True,True,,sprayed
October_2024,2024-10-02,BRNV,M,M2,2417,M2_2417_Uni,1,Unidentifiable,spp.,202.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M2,2418,M2_2418_Jun,1,Juniperus,virginiana,70.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M2,2419,M2_2419_Jun,1,Juniperus,virginiana,132.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M2,2420,M2_2420_Pin,1,Pinus,taeda,360.0,5.0,True,True,,sprayed
October_2024,2024-10-02,BRNV,M,M2,2421,M2_2421_Nys,1,Nyssa,sylvatica,200.0,6.0,True,True,,sprayed
October_2024,2024-10-02,BRNV,M,M2,2422,M2_2422_Nys,1,Nyssa,sylvatica,41.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M2,2423,M2_2423_Pin,1,Pinus,taeda,431.0,7.0,True,True,,sprayed
October_2024,2024-10-02,BRNV,M,M2,2424,M2_2424_Pin,1,Pinus,taeda,372.0,3.0,True,True,,sprayed
October_2024,2024-10-02,BRNV,M,M2,2425,M2_2425_Nys,1,Nyssa,sylvatica,267.0,7.0,True,True,,sprayed
October_2024,2024-10-02,BRNV,M,M2,2426,M2_2426_Jun,1,Juniperus,virginiana,125.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,M,M2,2427,M2_2427_Pin,1,Pinus,taeda,359.0,7.0,True,True,,sprayed
October_2024,2024-10-02,BRNV,M,M2,2428,M2_2428_Uni,1,Unidentifiable,spp.,158.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M2,2429,M2_2429_Uni,1,Unidentifiable,spp.,35.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M2,2430,M2_2430_Nys,1,Nyssa,sylvatica,127.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M2,2431,M2_2431_Pin,1,Pinus,taeda,374.0,4.0,True,True,,sprayed
October_2024,2024-10-02,BRNV,M,M2,2432,M2_2432_Nys,1,Nyssa,sylvatica,,6.0,True,True,,posion ivy
October_2024,2024-10-02,BRNV,M,M2,2433,M2_2433_Pin,1,Pinus,taeda,387.0,7.0,True,True,,sprayed
October_2024,2024-10-02,BRNV,M,M2,2434,M2_2434_Pin,1,Pinus,taeda,302.0,7.0,True,True,,sprayed
October_2024,2024-10-02,BRNV,M,M2,2435,M2_2435_Pin,1,Pinus,taeda,350.0,4.0,True,True,,sprayed
October_2024,2024-10-02,BRNV,M,M2,2436,M2_2436_Jun,1,Juniperus,virginiana,,4.0,True,True,,posion ivy
October_2024,2024-10-02,BRNV,M,M2,2437,M2_2437_Jun,1,Juniperus,virginiana,82.0,8.0,True,True,,sprayed (?)
October_2024,2024-10-02,BRNV,M,M2,2438,M2_2438_Pin,1,Pinus,taeda,399.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M2,2439,M2_2439_Nys,1,Nyssa,sylvatica,146.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M2,2440,M2_2440_Uni,1,Unidentifiable,spp.,,,,,,
October_2024,2024-10-02,BRNV,M,M2,2441,M2_2441_Pin,1,Pinus,taeda,365.0,7.0,True,True,,sprayed
October_2024,2024-10-02,BRNV,M,M2,2442,M2_2442_Pin,1,Pinus,taeda,312.0,5.0,True,True,,sprayed
October_2024,2024-10-02,BRNV,M,M2,501,M2_501_Pin,1,Pinus,taeda,348.0,6.0,True,True,,sprayed
October_2024,2024-10-02,BRNV,M,M2,5828,M2_5828_Nys,1,Nyssa,sylvatica,154.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,M,M2,5837,M2_5837_Pin,1,Pinus,taeda,338.0,,True,True,,sprayed
October_2024,2024-10-02,BRNV,M,M2,5861,M2_5861_Nys,1,Nyssa,sylvatica,86.0,3.0,,,,
October_2024,2024-10-02,BRNV,M,M2,5862,M2_5862_Pin,1,Pinus,taeda,469.0,5.0,True,True,,sprayed
October_2024,2024-10-02,BRNV,M,M2,5863,M2_5863_Jun,1,Juniperus,virginiana,125.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,M,M2,5883,M2_5883_Uni,1,Unidentifiable,spp.,,,,,,
October_2024,2024-10-02,BRNV,M,M2,901,M2_901_Uni,1,Unidentifiable,spp.,163.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,M,M2,2421,M2_2421_Nys,2,Nyssa,sylvatica,149.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M2,2425,M2_2425_Nys,2,Nyssa,sylvatica,225.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,M,M2,2439,M2_2439_Nys,2,Nyssa,sylvatica,131.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,M,M2,2425,M2_2425_Nys,3,Nyssa,sylvatica,176.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M2,492,M2_492_Mor,1,Morella,cerifera,,,,,,No find :(
October_2024,2024-10-02,BRNV,M,M2,5149,M2_5149_Mor,1,Morella,cerifera,55.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,M,M2,5148,M2_5148_Mor,1,Morella,cerifera,55.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,M,M3,338,M3_338_Nys,1,Nyssa,sylvatica,174.0,1.0,True,True,,
October_2024,2024-10-02,BRNV,M,M3,339,M3_339_Nys,1,Nyssa,sylvatica,127.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M3,340,M3_340_Pin,1,Pinus,taeda,122.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M3,341,M3_341_Pin,1,Pinus,taeda,465.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,M,M3,342,M3_342_Nys,1,Nyssa,sylvatica,105.0,1.0,True,True,,
October_2024,2024-10-02,BRNV,M,M3,343,M3_343_Pin,1,Pinus,taeda,280.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M3,344,M3_344_Nys,1,Nyssa,sylvatica,156.0,1.0,True,True,,
October_2024,2024-10-02,BRNV,M,M3,345,M3_345_Jun,1,Juniperus,virginiana,113.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M3,346,M3_346_Pin,1,Pinus,taeda,420.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,M,M3,347,M3_347_Jun,1,Juniperus,virginiana,133.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M3,348,M3_348_Pin,1,Pinus,taeda,166.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,M,M3,349,M3_349_Pin,1,Pinus,taeda,517.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,M,M3,350,M3_350_Nys,1,Nyssa,sylvatica,158.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M3,351,M3_351_Pin,1,Pinus,taeda,380.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M3,352,M3_352_Pin,1,Pinus,taeda,396.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,M,M3,353,M3_353_Jun,1,Juniperus,virginiana,228.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,M,M3,354,M3_354_Pin,1,Pinus,taeda,401.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M3,355,M3_355_Pin,1,Pinus,taeda,465.0,2.0,True,True,,
October_2024,2024-10-02,BRNV,M,M3,356,M3_356_Jun,1,Juniperus,virginiana,200.0,2.0,True,True,,alive !!!!
October_2024,2024-10-02,BRNV,M,M3,357,M3_357_Jun,1,Juniperus,virginiana,,4.0,True,True,,poison ivy
October_2024,2024-10-02,BRNV,M,M3,358,M3_358_Nys,1,Nyssa,sylvatica,,6.0,True,True,,poison ivy
October_2024,2024-10-02,BRNV,M,M3,359,M3_359_Jun,1,Juniperus,virginiana,162.0,6.0,False,True,,
October_2024,2024-10-02,BRNV,M,M3,360,M3_360_Pin,1,Pinus,taeda,533.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,M,M3,361,M3_361_Nys,1,Nyssa,sylvatica,193.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,M,M3,364,M3_364_Pin,1,Pinus,taeda,406.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,M,M3,5188,M3_5188_Mor,1,Morella,cerifera,157.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,M,M3,5189,M3_5189_Jun,1,Juniperus,virginiana,129.0,5.0,True,True,,alive !!!!!
October_2024,2024-10-02,BRNV,M,M3,5826,M3_5826_Jun,1,Juniperus,virginiana,71.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M3,5827,M3_5827_Nys,1,Nyssa,sylvatica,163.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,M,M3,5838,M3_5838_Jun,1,Juniperus,virginiana,214.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,M,M3,911,M3_911_Jun,1,Juniperus,virginiana,,0.0,False,False,,
October_2024,2024-10-02,BRNV,M,M3,358,M3_358_Nys,2,Nyssa,sylvatica,,6.0,True,True,,poison ivy
October_2024,2024-10-02,BRNV,M,M3,347,M3_347_Jun,3,Juniperus,virginiana,123.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,M,M3,603,M3_603_Mor,1,Morella,cerifera,84.0,0.0,False,True,,347.2
October_2024,2024-10-02,BRNV,M,M3,603,M3_603_Mor,2,Morella,cerifera,63.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,M,M3,603,M3_603_Mor,3,Morella,cerifera,65.0,5.0,False,True,,
October_2024,2024-10-02,BRNV,M,M3,605,M3_605_Mor,1,Morella,cerifera,56.0,2.0,True,True,,
October_2024,2024-10-02,BRNV,M,M3,605,M3_605_Mor,2,Morella,cerifera,50.0,7.0,True,True,,
