key,survey_id,tree_code,trunk_number,column,old,new
October_2024::H7_895_Nys::1,October_2024,H7_895_Nys,1,site,['BRNV'],['BRNV']
October_2024::H7_896_Pin::1,October_2024,H7_896_Pin,1,site,['BRNV'],['BRNV']
October_2024::H7_897_Uni::1,October_2024,H7_897_Uni,1,site,['BRNV'],['BRNV']
October_2024::H7_898_Pin::1,October_2024,H7_898_Pin,1,site,['BRNV'],['BRNV']
October_2024::H7_902_Nys::1,October_2024,H7_902_Nys,1,site,['BRNV'],['BRNV']
October_2024::H7_903_Uni::1,October_2024,H7_903_Uni,1,site,['BRNV'],['BRNV']
October_2024::H7_906_Que::1,October_2024,H7_906_Que,1,site,['BRNV'],['BRNV']
October_2024::H7_917_Nys::1,October_2024,H7_917_Nys,1,site,['BRNV'],['BRNV']
October_2024::H7_999_Jun::1,October_2024,H7_999_Jun,1,site,['BRNV'],['BRNV']
October_2024::H7_890_Nys::2,October_2024,H7_890_Nys,2,site,['BRNV'],['BRNV']
October_2024::H7_894_Uni::2,October_2024,H7_894_Uni,2,site,['BRNV'],['BRNV']
October_2024::H7_891_Pin::2,October_2024,H7_891_Pin,2,site,['BRNV'],['BRNV']
October_2024::R1_5298_Que::1,October_2024,R1_5298_Que,1,site,['BRNV'],['BRNV']
October_2024::R1_930_Ace::1,October_2024,R1_930_Ace,1,site,['BRNV'],['BRNV']
October_2024::R1_932_Ile::1,October_2024,R1_932_Ile,1,site,['BRNV'],['BRNV']
October_2024::R1_935_Pin::1,October_2024,R1_935_Pin,1,site,['BRNV'],['BRNV']
October_2024::R1_936_Ile::1,October_2024,R1_936_Ile,1,site,['BRNV'],['BRNV']
October_2024::R1_937_Ace::1,October_2024,R1_937_Ace,1,site,['BRNV'],['BRNV']
October_2024::R1_938_Ile::1,October_2024,R1_938_Ile,1,site,['BRNV'],['BRNV']
October_2024::R1_939_Ace::1,October_2024,R1_939_Ace,1,site,['BRNV'],['BRNV']
October_2024::R1_940_Ile::1,October_2024,R1_940_Ile,1,site,['BRNV'],['BRNV']
October_2024::R1_941_Ile::1,October_2024,R1_941_Ile,1,site,['BRNV'],['BRNV']
October_2024::R1_942_Liq::1,October_2024,R1_942_Liq,1,site,['BRNV'],['BRNV']
October_2024::R1_943_Ile::1,October_2024,R1_943_Ile,1,site,['BRNV'],['BRNV']
October_2024::R1_944_Ace::1,October_2024,R1_944_Ace,1,site,['BRNV'],['BRNV']
October_2024::R1_945_Ile::1,October_2024,R1_945_Ile,1,site,['BRNV'],['BRNV']
October_2024::R1_946_Ace::1,October_2024,R1_946_Ace,1,site,['BRNV'],['BRNV']
October_2024::R1_947_Liq::1,October_2024,R1_947_Liq,1,site,['BRNV'],['BRNV']
October_2024::R1_948_Ile::1,October_2024,R1_948_Ile,1,site,['BRNV'],['BRNV']
October_2024::R1_949_Liq::1,October_2024,R1_949_Liq,1,site,['BRNV'],['BRNV']
October_2024::R1_950_Uni::1,October_2024,R1_950_Uni,1,site,['BRNV'],['BRNV']
October_2024::R1_951_Liq::1,October_2024,R1_951_Liq,1,site,['BRNV'],['BRNV']
October_2024::R1_952_Ace::1,October_2024,R1_952_Ace,1,site,['BRNV'],['BRNV']
October_2024::R1_953_Ile::1,October_2024,R1_953_Ile,1,site,['BRNV'],['BRNV']
October_2024::R1_954_Pin::1,October_2024,R1_954_Pin,1,site,['BRNV'],['BRNV']
October_2024::R1_955_Ile::1,October_2024,R1_955_Ile,1,site,['BRNV'],['BRNV']
October_2024::R1_956_Pin::1,October_2024,R1_956_Pin,1,site,['BRNV'],['BRNV']
October_2024::R1_957_Ile::1,October_2024,R1_957_Ile,1,site,['BRNV'],['BRNV']
October_2024::R1_958_Ile::1,October_2024,R1_958_Ile,1,site,['BRNV'],['BRNV']
October_2024::R1_959_Ile::1,October_2024,R1_959_Ile,1,site,['BRNV'],['BRNV']
October_2024::R1_960_Ace::1,October_2024,R1_960_Ace,1,site,['BRNV'],['BRNV']
October_2024::R1_961_Ace::1,October_2024,R1_961_Ace,1,site,['BRNV'],['BRNV']
October_2024::R1_962_Liq::1,October_2024,R1_962_Liq,1,site,['BRNV'],['BRNV']
October_2024::R1_963_Uni::1,October_2024,R1_963_Uni,1,site,['BRNV'],['BRNV']
October_2024::R1_983_Ile::1,October_2024,R1_983_Ile,1,site,['BRNV'],['BRNV']
October_2024::R1_984_Ace::1,October_2024,R1_984_Ace,1,site,['BRNV'],['BRNV']
October_2024::R1_938_Ile::2,October_2024,R1_938_Ile,2,site,['BRNV'],['BRNV']
October_2024::R1_958_Ile::2,October_2024,R1_958_Ile,2,site,['BRNV'],['BRNV']
October_2024::R1_938_Ile::3,October_2024,R1_938_Ile,3,site,['BRNV'],['BRNV']
October_2024::R1_960_Ace::2,October_2024,R1_960_Ace,2,site,['BRNV'],['BRNV']
October_2024::R1_929_Ace::2,October_2024,R1_929_Ace,2,site,['BRNV'],['BRNV']
October_2024::R1_929_Ace::1,October_2024,R1_929_Ace,1,site,['BRNV'],['BRNV']
October_2024::R1_998_Ile::2,October_2024,R1_998_Ile,2,site,['BRNV'],['BRNV']
October_2024::R2_601_Ile::1,October_2024,R2_601_Ile,1,site,['BRNV'],['BRNV']
October_2024::R2_602_Car::1,October_2024,R2_602_Car,1,site,['BRNV'],['BRNV']
October_2024::R2_603_Nys::1,October_2024,R2_603_Nys,1,site,['BRNV'],['BRNV']
October_2024::R2_604_Ile::1,October_2024,R2_604_Ile,1,site,['BRNV'],['BRNV']
October_2024::R2_605_Pru::1,October_2024,R2_605_Pru,1,site,['BRNV'],['BRNV']
October_2024::R2_606_Ile::1,October_2024,R2_606_Ile,1,site,['BRNV'],['BRNV']
October_2024::R2_607_Liq::1,October_2024,R2_607_Liq,1,site,['BRNV'],['BRNV']
October_2024::R2_608_Ile::1,October_2024,R2_608_Ile,1,site,['BRNV'],['BRNV']
October_2024::R2_609_Pin::1,October_2024,R2_609_Pin,1,site,['BRNV'],['BRNV']
October_2024::R2_610_Ace::1,October_2024,R2_610_Ace,1,site,['BRNV'],['BRNV']
October_2024::R2_611_Ile::1,October_2024,R2_611_Ile,1,site,['BRNV'],['BRNV']
October_2024::R2_612_Ile::1,October_2024,R2_612_Ile,1,site,['BRNV'],['BRNV']
October_2024::R2_613_Ace::1,October_2024,R2_613_Ace,1,site,['BRNV'],['BRNV']
October_2024::R2_614_Pru::1,October_2024,R2_614_Pru,1,site,['BRNV'],['BRNV']
October_2024::R2_615_Ile::1,October_2024,R2_615_Ile,1,site,['BRNV'],['BRNV']
October_2024::R2_616_Ile::1,October_2024,R2_616_Ile,1,site,['BRNV'],['BRNV']
October_2024::R2_617_Ile::1,October_2024,R2_617_Ile,1,site,['BRNV'],['BRNV']
October_2024::R2_618_Ile::1,October_2024,R2_618_Ile,1,site,['BRNV'],['BRNV']
October_2024::R2_619_Pin::1,October_2024,R2_619_Pin,1,site,['BRNV'],['BRNV']
October_2024::R2_620_Pin::1,October_2024,R2_620_Pin,1,site,['BRNV'],['BRNV']
October_2024::R2_621_Ile::1,October_2024,R2_621_Ile,1,site,['BRNV'],['BRNV']
October_2024::R2_622_Ile::1,October_2024,R2_622_Ile,1,site,['BRNV'],['BRNV']
October_2024::R2_623_Pru::1,October_2024,R2_623_Pru,1,site,['BRNV'],['BRNV']
October_2024::R2_624_Ile::1,October_2024,R2_624_Ile,1,site,['BRNV'],['BRNV']
October_2024::R2_625_Ile::1,October_2024,R2_625_Ile,1,site,['BRNV'],['BRNV']
October_2024::R2_626_Ile::1,October_2024,R2_626_Ile,1,site,['BRNV'],['BRNV']
October_2024::R2_627_Ile::1,October_2024,R2_627_Ile,1,site,['BRNV'],['BRNV']
October_2024::R2_628_Pin::1,October_2024,R2_628_Pin,1,site,['BRNV'],['BRNV']
October_2024::R2_629_Pin::1,October_2024,R2_629_Pin,1,site,['BRNV'],['BRNV']
October_2024::R2_630_Ile::1,October_2024,R2_630_Ile,1,site,['BRNV'],['BRNV']
October_2024::R2_631_Ile::1,October_2024,R2_631_Ile,1,site,['BRNV'],['BRNV']
October_2024::R2_632_Mor::1,October_2024,R2_632_Mor,1,site,['BRNV'],['BRNV']
October_2024::R2_633_Cor::1,October_2024,R2_633_Cor,1,site,['BRNV'],['BRNV']
October_2024::R2_634_Ile::1,October_2024,R2_634_Ile,1,site,['BRNV'],['BRNV']
October_2024::R2_635_Cor::1,October_2024,R2_635_Cor,1,site,['BRNV'],['BRNV']
October_2024::R2_636_Pin::1,October_2024,R2_636_Pin,1,site,['BRNV'],['BRNV']
October_2024::R2_637_Ile::1,October_2024,R2_637_Ile,1,site,['BRNV'],['BRNV']
October_2024::R2_638_Liq::1,October_2024,R2_638_Liq,1,site,['BRNV'],['BRNV']
October_2024::R2_639_Pru::1,October_2024,R2_639_Pru,1,site,['BRNV'],['BRNV']
October_2024::R2_931_Pin::1,October_2024,R2_931_Pin,1,site,['BRNV'],['BRNV']
October_2024::R2_933_Vac::1,October_2024,R2_933_Vac,1,site,['BRNV'],['BRNV']
October_2024::R2_965_Uni::1,October_2024,R2_965_Uni,1,site,['BRNV'],['BRNV']
October_2024::R2_967_Ile::1,October_2024,R2_967_Ile,1,site,['BRNV'],['BRNV']
October_2024::R2_980_Ile::1,October_2024,R2_980_Ile,1,site,['BRNV'],['BRNV']
October_2024::R2_981_Ile::1,October_2024,R2_981_Ile,1,site,['BRNV'],['BRNV']
October_2024::R2_993_Ile::1,October_2024,R2_993_Ile,1,site,['BRNV'],['BRNV']
October_2024::R2_994_Ile::1,October_2024,R2_994_Ile,1,site,['BRNV'],['BRNV']
October_2024::R2_996_Ile::1,October_2024,R2_996_Ile,1,site,['BRNV'],['BRNV']
October_2024::R2_997_Nys::1,October_2024,R2_997_Nys,1,site,['BRNV'],['BRNV']
October_2024::R2_605_Pru::2,October_2024,R2_605_Pru,2,site,['BRNV'],['BRNV']
October_2024::R2_612_Ile::2,October_2024,R2_612_Ile,2,site,['BRNV'],['BRNV']
October_2024::R2_623_Pru::2,October_2024,R2_623_Pru,2,site,['BRNV'],['BRNV']
October_2024::R2_626_Ile::2,October_2024,R2_626_Ile,2,site,['BRNV'],['BRNV']
October_2024::R2_632_Mor::2,October_2024,R2_632_Mor,2,site,['BRNV'],['BRNV']
October_2024::R2_634_Ile::2,October_2024,R2_634_Ile,2,site,['BRNV'],['BRNV']
October_2024::R2_965_Uni::2,October_2024,R2_965_Uni,2,site,['BRNV'],['BRNV']
October_2024::R2_5104_Ile::1,October_2024,R2_5104_Ile,1,site,['BRNV'],['BRNV']
October_2024::R3_640_Pin::1,October_2024,R3_640_Pin,1,site,['BRNV'],['BRNV']
October_2024::R3_641_Ace::1,October_2024,R3_641_Ace,1,site,['BRNV'],['BRNV']
October_2024::R3_642_Pin::1,October_2024,R3_642_Pin,1,site,['BRNV'],['BRNV']
October_2024::R3_643_Pin::1,October_2024,R3_643_Pin,1,site,['BRNV'],['BRNV']
October_2024::R3_644_Ile::1,October_2024,R3_644_Ile,1,site,['BRNV'],['BRNV']
October_2024::R3_645_Pin::1,October_2024,R3_645_Pin,1,site,['BRNV'],['BRNV']
October_2024::R3_646_Pin::1,October_2024,R3_646_Pin,1,site,['BRNV'],['BRNV']
October_2024::R3_647_Ace::1,October_2024,R3_647_Ace,1,site,['BRNV'],['BRNV']
October_2024::R3_648_Nys::1,October_2024,R3_648_Nys,1,site,['BRNV'],['BRNV']
October_2024::R3_649_Ace::1,October_2024,R3_649_Ace,1,site,['BRNV'],['BRNV']
October_2024::R3_650_Vac::1,October_2024,R3_650_Vac,1,site,['BRNV'],['BRNV']
October_2024::R3_659_Nys::1,October_2024,R3_659_Nys,1,site,['BRNV'],['BRNV']
October_2024::R3_663_Ace::1,October_2024,R3_663_Ace,1,site,['BRNV'],['BRNV']
October_2024::R3_664_Nys::1,October_2024,R3_664_Nys,1,site,['BRNV'],['BRNV']
October_2024::R3_665_Vac::1,October_2024,R3_665_Vac,1,site,['BRNV'],['BRNV']
October_2024::R3_671_Ace::1,October_2024,R3_671_Ace,1,site,['BRNV'],['BRNV']
October_2024::R3_672_Ace::1,October_2024,R3_672_Ace,1,site,['BRNV'],['BRNV']
October_2024::R3_673_Uni::1,October_2024,R3_673_Uni,1,site,['BRNV'],['BRNV']
October_2024::R3_674_Ace::1,October_2024,R3_674_Ace,1,site,['BRNV'],['BRNV']
October_2024::R3_675_Pin::1,October_2024,R3_675_Pin,1,site,['BRNV'],['BRNV']
October_2024::R3_676_Ace::1,October_2024,R3_676_Ace,1,site,['BRNV'],['BRNV']
October_2024::R3_677_Nys::1,October_2024,R3_677_Nys,1,site,['BRNV'],['BRNV']
October_2024::R3_678_Nys::1,October_2024,R3_678_Nys,1,site,['BRNV'],['BRNV']
October_2024::R3_679_Ace::1,October_2024,R3_679_Ace,1,site,['BRNV'],['BRNV']
October_2024::R3_680_Pin::1,October_2024,R3_680_Pin,1,site,['BRNV'],['BRNV']
October_2024::R3_681_Ace::1,October_2024,R3_681_Ace,1,site,['BRNV'],['BRNV']
October_2024::R3_682_Nys::1,October_2024,R3_682_Nys,1,site,['BRNV'],['BRNV']
October_2024::R3_683_Pin::1,October_2024,R3_683_Pin,1,site,['BRNV'],['BRNV']
October_2024::R3_684_Ile::1,October_2024,R3_684_Ile,1,site,['BRNV'],['BRNV']
October_2024::R3_685_Ile::1,October_2024,R3_685_Ile,1,site,['BRNV'],['BRNV']
October_2024::R3_686_Liq::1,October_2024,R3_686_Liq,1,site,['BRNV'],['BRNV']
October_2024::R3_687_Vac::1,October_2024,R3_687_Vac,1,site,['BRNV'],['BRNV']
October_2024::R3_688_Ace::1,October_2024,R3_688_Ace,1,site,['BRNV'],['BRNV']
October_2024::R3_689_Liq::1,October_2024,R3_689_Liq,1,site,['BRNV'],['BRNV']
October_2024::R3_690_Ace::1,October_2024,R3_690_Ace,1,site,['BRNV'],['BRNV']
October_2024::R3_691_Pin::1,October_2024,R3_691_Pin,1,site,['BRNV'],['BRNV']
October_2024::R3_692_Liq::1,October_2024,R3_692_Liq,1,site,['BRNV'],['BRNV']
October_2024::R3_693_Pin::1,October_2024,R3_693_Pin,1,site,['BRNV'],['BRNV']
October_2024::R3_694_Pin::1,October_2024,R3_694_Pin,1,site,['BRNV'],['BRNV']
October_2024::R3_695_Ace::1,October_2024,R3_695_Ace,1,site,['BRNV'],['BRNV']
October_2024::R3_696_Liq::1,October_2024,R3_696_Liq,1,site,['BRNV'],['BRNV']
October_2024::R3_697_Ace::1,October_2024,R3_697_Ace,1,site,['BRNV'],['BRNV']
October_2024::R3_698_Ace::1,October_2024,R3_698_Ace,1,site,['BRNV'],['BRNV']
October_2024::R3_699_Ile::1,October_2024,R3_699_Ile,1,site,['BRNV'],['BRNV']
October_2024::R3_641_Ace::2,October_2024,R3_641_Ace,2,site,['BRNV'],['BRNV']
October_2024::R3_665_Vac::2,October_2024,R3_665_Vac,2,site,['BRNV'],['BRNV']
October_2024::R3_677_Nys::2,October_2024,R3_677_Nys,2,site,['BRNV'],['BRNV']
October_2024::R3_684_Ile::2,October_2024,R3_684_Ile,2,site,['BRNV'],['BRNV']
October_2024::R3_698_Ace::2,October_2024,R3_698_Ace,2,site,['BRNV'],['BRNV']
October_2024::R3_670_Ile::1,October_2024,R3_670_Ile,1,site,['BRNV'],['BRNV']
October_2024::R3_699_Ile::2,October_2024,R3_699_Ile,2,site,['BRNV'],['BRNV']
October_2024::R4_5201_Ile::1,October_2024,R4_5201_Ile,1,site,['BRNV'],['BRNV']
October_2024::R4_5202_Jun::1,October_2024,R4_5202_Jun,1,site,['BRNV'],['BRNV']
October_2024::R4_5203_Liq::1,October_2024,R4_5203_Liq,1,site,['BRNV'],['BRNV']
October_2024::R4_5204_Pin::1,October_2024,R4_5204_Pin,1,site,['BRNV'],['BRNV']
October_2024::R4_5205_Pin::1,October_2024,R4_5205_Pin,1,site,['BRNV'],['BRNV']
October_2024::R4_5206_Pin::1,October_2024,R4_5206_Pin,1,site,['BRNV'],['BRNV']
October_2024::R4_5207_Pin::1,October_2024,R4_5207_Pin,1,site,['BRNV'],['BRNV']
October_2024::R4_5208_Nys::1,October_2024,R4_5208_Nys,1,site,['BRNV'],['BRNV']
October_2024::R4_5210_Ile::1,October_2024,R4_5210_Ile,1,site,['BRNV'],['BRNV']
October_2024::R4_5211_Uni::1,October_2024,R4_5211_Uni,1,site,['BRNV'],['BRNV']
October_2024::R4_5213_Ile::1,October_2024,R4_5213_Ile,1,site,['BRNV'],['BRNV']
October_2024::R4_5214_Que::1,October_2024,R4_5214_Que,1,site,['BRNV'],['BRNV']
October_2024::R4_5215_Liq::1,October_2024,R4_5215_Liq,1,site,['BRNV'],['BRNV']
October_2024::R4_5216_Ile::1,October_2024,R4_5216_Ile,1,site,['BRNV'],['BRNV']
October_2024::R4_5217_Ile::1,October_2024,R4_5217_Ile,1,site,['BRNV'],['BRNV']
October_2024::R4_5218_Nys::1,October_2024,R4_5218_Nys,1,site,['BRNV'],['BRNV']
October_2024::R4_5219_Pin::1,October_2024,R4_5219_Pin,1,site,['BRNV'],['BRNV']
October_2024::R4_5220_Ace::1,October_2024,R4_5220_Ace,1,site,['BRNV'],['BRNV']
October_2024::R4_5222_Ile::1,October_2024,R4_5222_Ile,1,site,['BRNV'],['BRNV']
October_2024::R4_5223_Liq::1,October_2024,R4_5223_Liq,1,site,['BRNV'],['BRNV']
October_2024::R4_5224_Ile::1,October_2024,R4_5224_Ile,1,site,['BRNV'],['BRNV']
October_2024::R4_5225_Ace::1,October_2024,R4_5225_Ace,1,site,['BRNV'],['BRNV']
October_2024::R4_5226_Ile::1,October_2024,R4_5226_Ile,1,site,['BRNV'],['BRNV']
October_2024::R4_5227_Ace::1,October_2024,R4_5227_Ace,1,site,['BRNV'],['BRNV']
October_2024::R4_5228_Pin::1,October_2024,R4_5228_Pin,1,site,['BRNV'],['BRNV']
October_2024::R4_5229_Ile::1,October_2024,R4_5229_Ile,1,site,['BRNV'],['BRNV']
October_2024::R4_5230_Ace::1,October_2024,R4_5230_Ace,1,site,['BRNV'],['BRNV']
October_2024::R4_5231_Ile::1,October_2024,R4_5231_Ile,1,site,['BRNV'],['BRNV']
October_2024::R4_5232_Pin::1,October_2024,R4_5232_Pin,1,site,['BRNV'],['BRNV']
October_2024::R4_5233_Pin::1,October_2024,R4_5233_Pin,1,site,['BRNV'],['BRNV']
October_2024::R4_5234_Pin::1,October_2024,R4_5234_Pin,1,site,['BRNV'],['BRNV']
October_2024::R4_5235_Ile::1,October_2024,R4_5235_Ile,1,site,['BRNV'],['BRNV']
October_2024::R4_5236_Nys::1,October_2024,R4_5236_Nys,1,site,['BRNV'],['BRNV']
October_2024::R4_5237_Pin::1,October_2024,R4_5237_Pin,1,site,['BRNV'],['BRNV']
October_2024::R4_5163_Ace::1,October_2024,R4_5163_Ace,1,site,['BRNV'],['BRNV']
October_2024::R4_5239_Ace::1,October_2024,R4_5239_Ace,1,site,['BRNV'],['BRNV']
October_2024::R4_5240_Pin::1,October_2024,R4_5240_Pin,1,site,['BRNV'],['BRNV']
October_2024::R4_5241_Nys::1,October_2024,R4_5241_Nys,1,site,['BRNV'],['BRNV']
October_2024::R4_5242_Ile::1,October_2024,R4_5242_Ile,1,site,['BRNV'],['BRNV']
October_2024::R4_5243_Ace::1,October_2024,R4_5243_Ace,1,site,['BRNV'],['BRNV']
October_2024::R4_5244_Liq::1,October_2024,R4_5244_Liq,1,site,['BRNV'],['BRNV']
October_2024::R4_5246_Nys::1,October_2024,R4_5246_Nys,1,site,['BRNV'],['BRNV']
October_2024::R4_5247_Nys::1,October_2024,R4_5247_Nys,1,site,['BRNV'],['BRNV']
October_2024::R4_5248_Liq::1,October_2024,R4_5248_Liq,1,site,['BRNV'],['BRNV']
October_2024::R4_5249_Ile::1,October_2024,R4_5249_Ile,1,site,['BRNV'],['BRNV']
October_2024::R4_5250_Nys::1,October_2024,R4_5250_Nys,1,site,['BRNV'],['BRNV']
October_2024::R4_5251_Nys::1,October_2024,R4_5251_Nys,1,site,['BRNV'],['BRNV']
October_2024::R4_5252_Liq::1,October_2024,R4_5252_Liq,1,site,['BRNV'],['BRNV']
October_2024::R4_5253_Nys::1,October_2024,R4_5253_Nys,1,site,['BRNV'],['BRNV']
October_2024::R4_5254_Pin::1,October_2024,R4_5254_Pin,1,site,['BRNV'],['BRNV']
October_2024::R4_5255_Ile::1,October_2024,R4_5255_Ile,1,site,['BRNV'],['BRNV']
October_2024::R4_5258_Ace::1,October_2024,R4_5258_Ace,1,site,['BRNV'],['BRNV']
October_2024::R4_5259_Nys::1,October_2024,R4_5259_Nys,1,site,['BRNV'],['BRNV']
October_2024::R4_5260_Nys::1,October_2024,R4_5260_Nys,1,site,['BRNV'],['BRNV']
October_2024::R4_5261_Liq::1,October_2024,R4_5261_Liq,1,site,['BRNV'],['BRNV']
October_2024::R4_5262_Vac::1,October_2024,R4_5262_Vac,1,site,['BRNV'],['BRNV']
October_2024::R4_5263_Vac::1,October_2024,R4_5263_Vac,1,site,['BRNV'],['BRNV']
October_2024::R4_5264_Vac::1,October_2024,R4_5264_Vac,1,site,['BRNV'],['BRNV']
October_2024::R4_5299_Nys::1,October_2024,R4_5299_Nys,1,site,['BRNV'],['BRNV']
October_2024::R4_5213_Ile::2,October_2024,R4_5213_Ile,2,site,['BRNV'],['BRNV']
October_2024::R4_5217_Ile::2,October_2024,R4_5217_Ile,2,site,['BRNV'],['BRNV']
October_2024::R4_5220_Ace::2,October_2024,R4_5220_Ace,2,site,['BRNV'],['BRNV']
October_2024::R4_5222_Ile::2,October_2024,R4_5222_Ile,2,site,['BRNV'],['BRNV']
October_2024::R4_5224_Ile::2,October_2024,R4_5224_Ile,2,site,['BRNV'],['BRNV']
October_2024::R4_5227_Ace::2,October_2024,R4_5227_Ace,2,site,['BRNV'],['BRNV']
October_2024::R4_5243_Ace::2,October_2024,R4_5243_Ace,2,site,['BRNV'],['BRNV']
October_2024::R4_5247_Nys::2,October_2024,R4_5247_Nys,2,site,['BRNV'],['BRNV']
October_2024::R4_5262_Vac::2,October_2024,R4_5262_Vac,2,site,['BRNV'],['BRNV']
October_2024::R4_5205_Pin::2,October_2024,R4_5205_Pin,2,site,['BRNV'],['BRNV']
October_2024::R4_5209_Liq::1,October_2024,R4_5209_Liq,1,site,['BRNV'],['BRNV']
October_2024::R4_5212_Nys::1,October_2024,R4_5212_Nys,1,site,['BRNV'],['BRNV']
October_2024::R4_5221_Ile::1,October_2024,R4_5221_Ile,1,site,['BRNV'],['BRNV']
October_2024::R4_5222_Ile::3,October_2024,R4_5222_Ile,3,site,['BRNV'],['BRNV']
October_2024::R4_5306_Ile::1,October_2024,R4_5306_Ile,1,site,['BRNV'],['BRNV']
October_2024::R4_485_Pin::1,October_2024,R4_485_Pin,1,site,['BRNV'],['BRNV']
October_2024::H1_105_Uni::1,October_2024,H1_105_Uni,1,site,['BRNV'],['BRNV']
October_2024::H1_106_Uni::1,October_2024,H1_106_Uni,1,site,['BRNV'],['BRNV']
October_2024::H1_107_Uni::1,October_2024,H1_107_Uni,1,site,['BRNV'],['BRNV']
October_2024::H1_197_Uni::1,October_2024,H1_197_Uni,1,site,['BRNV'],['BRNV']
October_2024::H1_198_Uni::1,October_2024,H1_198_Uni,1,site,['BRNV'],['BRNV']
October_2024::H1_199_Nys::1,October_2024,H1_199_Nys,1,site,['BRNV'],['BRNV']
October_2024::H1_200_Uni::1,October_2024,H1_200_Uni,1,site,['BRNV'],['BRNV']
October_2024::H1_209_Pin::1,October_2024,H1_209_Pin,1,site,['BRNV'],['BRNV']
October_2024::H1_211_Pin::1,October_2024,H1_211_Pin,1,site,['BRNV'],['BRNV']
October_2024::H1_212_Nys::1,October_2024,H1_212_Nys,1,site,['BRNV'],['BRNV']
October_2024::H1_213_Nys::1,October_2024,H1_213_Nys,1,site,['BRNV'],['BRNV']
October_2024::H1_214_Pin::1,October_2024,H1_214_Pin,1,site,['BRNV'],['BRNV']
October_2024::H1_215_Nys::1,October_2024,H1_215_Nys,1,site,['BRNV'],['BRNV']
October_2024::H1_216_Pin::1,October_2024,H1_216_Pin,1,site,['BRNV'],['BRNV']
October_2024::H1_218_Pin::1,October_2024,H1_218_Pin,1,site,['BRNV'],['BRNV']
October_2024::H1_219_Nys::1,October_2024,H1_219_Nys,1,site,['BRNV'],['BRNV']
October_2024::H1_220_Nys::1,October_2024,H1_220_Nys,1,site,['BRNV'],['BRNV']
October_2024::H1_221_Nys::1,October_2024,H1_221_Nys,1,site,['BRNV'],['BRNV']
October_2024::H1_222_Pin::1,October_2024,H1_222_Pin,1,site,['BRNV'],['BRNV']
October_2024::H1_223_Nys::1,October_2024,H1_223_Nys,1,site,['BRNV'],['BRNV']
October_2024::H1_224_Nys::1,October_2024,H1_224_Nys,1,site,['BRNV'],['BRNV']
October_2024::H1_225_Pin::1,October_2024,H1_225_Pin,1,site,['BRNV'],['BRNV']
October_2024::H1_226_Nys::1,October_2024,H1_226_Nys,1,site,['BRNV'],['BRNV']
October_2024::H1_227_Pin::1,October_2024,H1_227_Pin,1,site,['BRNV'],['BRNV']
October_2024::H1_228_Ile::1,October_2024,H1_228_Ile,1,site,['BRNV'],['BRNV']
October_2024::H1_229_Ile::1,October_2024,H1_229_Ile,1,site,['BRNV'],['BRNV']
October_2024::H1_230_Ile::1,October_2024,H1_230_Ile,1,site,['BRNV'],['BRNV']
October_2024::H1_231_Ile::1,October_2024,H1_231_Ile,1,site,['BRNV'],['BRNV']
October_2024::H1_232_Pin::1,October_2024,H1_232_Pin,1,site,['BRNV'],['BRNV']
October_2024::H1_233_Nys::1,October_2024,H1_233_Nys,1,site,['BRNV'],['BRNV']
October_2024::H1_234_Pin::1,October_2024,H1_234_Pin,1,site,['BRNV'],['BRNV']
October_2024::H1_235_Pin::1,October_2024,H1_235_Pin,1,site,['BRNV'],['BRNV']
October_2024::H1_236_Pin::1,October_2024,H1_236_Pin,1,site,['BRNV'],['BRNV']
October_2024::H1_237_Pin::1,October_2024,H1_237_Pin,1,site,['BRNV'],['BRNV']
October_2024::H1_238_Pin::1,October_2024,H1_238_Pin,1,site,['BRNV'],['BRNV']
October_2024::H1_239_Pin::1,October_2024,H1_239_Pin,1,site,['BRNV'],['BRNV']
October_2024::H1_240_Pin::1,October_2024,H1_240_Pin,1,site,['BRNV'],['BRNV']
October_2024::H1_241_Nys::1,October_2024,H1_241_Nys,1,site,['BRNV'],['BRNV']
October_2024::H1_242_Nys::1,October_2024,H1_242_Nys,1,site,['BRNV'],['BRNV']
October_2024::H1_243_Pin::1,October_2024,H1_243_Pin,1,site,['BRNV'],['BRNV']
October_2024::H1_244_Nys::1,October_2024,H1_244_Nys,1,site,['BRNV'],['BRNV']
October_2024::H1_245_Nys::1,October_2024,H1_245_Nys,1,site,['BRNV'],['BRNV']
October_2024::H1_246_Nys::1,October_2024,H1_246_Nys,1,site,['BRNV'],['BRNV']
October_2024::H1_247_Nys::1,October_2024,H1_247_Nys,1,site,['BRNV'],['BRNV']
October_2024::H1_248_Nys::1,October_2024,H1_248_Nys,1,site,['BRNV'],['BRNV']
October_2024::H1_249_Pin::1,October_2024,H1_249_Pin,1,site,['BRNV'],['BRNV']
October_2024::H1_250_Uni::1,October_2024,H1_250_Uni,1,site,['BRNV'],['BRNV']
October_2024::H1_251_Pin::1,October_2024,H1_251_Pin,1,site,['BRNV'],['BRNV']
October_2024::H1_252_Pin::1,October_2024,H1_252_Pin,1,site,['BRNV'],['BRNV']
October_2024::H1_253_Nys::1,October_2024,H1_253_Nys,1,site,['BRNV'],['BRNV']
October_2024::H1_254_Pin::1,October_2024,H1_254_Pin,1,site,['BRNV'],['BRNV']
October_2024::H1_91_Uni::1,October_2024,H1_91_Uni,1,site,['BRNV'],['BRNV']
